new_index,nearest_index,distance,reference_date,infer_date
950,950,1.0564515584306625e-07,2014-08-29,2014-08-22
951,951,2.6468484223075194e-07,2014-09-01,2014-08-25
952,952,3.0300186114250564e-07,2014-09-02,2014-08-26
953,953,1.2213995868814348e-07,2014-09-03,2014-08-27
954,954,4.5600732925674953e-08,2014-09-04,2014-08-28
955,955,7.265698270111053e-08,2014-09-05,2014-08-29
956,956,7.78457158304971e-08,2014-09-09,2014-09-01
957,957,6.467473949263433e-08,2014-09-10,2014-09-02
958,958,5.10236159203512e-08,2014-09-11,2014-09-03
959,959,9.116608840521881e-08,2014-09-12,2014-09-04
960,960,7.760360421950571e-08,2014-09-15,2014-09-05
961,961,6.67360990655223e-08,2014-09-16,2014-09-09
962,962,1.0518212106365088e-07,2014-09-17,2014-09-10
963,963,1.1597857970364054e-07,2014-09-18,2014-09-11
964,964,6.097669194300961e-08,2014-09-19,2014-09-12
965,965,5.908435759560884e-08,2014-09-22,2014-09-15
966,966,9.874666496334168e-08,2014-09-23,2014-09-16
967,967,5.7797965046917325e-08,2014-09-24,2014-09-17
968,968,1.2870847245751895e-07,2014-09-25,2014-09-18
969,969,1.1853789823764257e-07,2014-09-26,2014-09-19
970,970,6.463430222332793e-08,2014-09-29,2014-09-22
971,971,9.184811510192841e-08,2014-09-30,2014-09-23
972,972,8.12964607234859e-08,2014-10-01,2014-09-24
973,973,8.937449480724317e-08,2014-10-02,2014-09-25
974,974,9.195880316521176e-08,2014-10-03,2014-09-26
975,975,8.200170341336116e-08,2014-10-06,2014-09-29
976,976,7.53159410156918e-08,2014-10-07,2014-09-30
977,977,5.572202806985964e-08,2014-10-08,2014-10-01
978,978,6.958050508929674e-08,2014-10-09,2014-10-02
979,979,5.592435902806143e-08,2014-10-13,2014-10-03
980,980,6.654691881758108e-08,2014-10-14,2014-10-06
981,981,6.55808409057636e-08,2014-10-15,2014-10-07
982,982,5.982361634675225e-08,2014-10-16,2014-10-08
983,983,7.592437505116448e-08,2014-10-17,2014-10-09
984,984,8.45021196789955e-08,2014-10-20,2014-10-13
985,985,1.2841698324440008e-07,2014-10-21,2014-10-14
986,986,6.9867362693647e-08,2014-10-22,2014-10-15
987,987,3.776088594282983e-08,2014-10-23,2014-10-16
988,988,5.2206317711995735e-08,2014-10-24,2014-10-17
989,989,8.278523685964723e-08,2014-10-27,2014-10-20
990,990,4.7780772476215604e-08,2014-10-28,2014-10-21
991,991,6.758372906792367e-08,2014-10-29,2014-10-22
992,992,4.085078484989876e-08,2014-10-30,2014-10-23
993,993,4.567933164483397e-08,2014-10-31,2014-10-24
994,994,6.037814966181666e-08,2014-11-03,2014-10-27
995,995,7.218539811689185e-08,2014-11-04,2014-10-28
996,996,6.835442070570577e-08,2014-11-05,2014-10-29
997,997,1.2665489832301842e-07,2014-11-06,2014-10-30
998,998,5.6714452676651594e-08,2014-11-07,2014-10-31
999,999,6.957494002948374e-08,2014-11-10,2014-11-03
1000,1000,6.815895875507704e-08,2014-11-11,2014-11-04
1001,1001,7.13893256475786e-08,2014-11-12,2014-11-05
1002,1002,5.908743318681106e-08,2014-11-13,2014-11-06
1003,1003,7.404943612322446e-08,2014-11-14,2014-11-07
1004,1004,7.390440019051852e-08,2014-11-17,2014-11-10
1005,1005,4.087164359336326e-08,2014-11-18,2014-11-11
1006,1006,6.566362877880484e-08,2014-11-19,2014-11-12
1007,1007,4.553965373361445e-08,2014-11-20,2014-11-13
1008,1008,9.533598050091643e-08,2014-11-21,2014-11-14
1009,1009,2.5220981993216843e-08,2014-11-24,2014-11-17
1010,1010,6.912514134431177e-08,2014-11-25,2014-11-18
1011,1011,7.817167166840747e-08,2014-11-26,2014-11-19
1012,1012,5.9256243600156486e-08,2014-11-27,2014-11-20
1013,1013,5.22047255566921e-08,2014-11-28,2014-11-21
1014,1014,5.478862081092021e-08,2014-12-01,2014-11-24
1015,1015,4.05501822740809e-08,2014-12-02,2014-11-25
1016,1016,8.222131951766539e-08,2014-12-03,2014-11-26
1017,1017,5.369509776581358e-08,2014-12-04,2014-11-27
1018,1018,3.6505728356932605e-08,2014-12-05,2014-11-28
1019,1019,6.020310462760763e-08,2014-12-08,2014-12-01
1020,1020,6.023577702260683e-08,2014-12-09,2014-12-02
1021,1021,8.711458375417016e-08,2014-12-10,2014-12-03
1022,1022,8.250556672982429e-08,2014-12-11,2014-12-04
1023,1023,4.9675826035533004e-08,2014-12-12,2014-12-05
1024,1024,4.496996215941258e-08,2014-12-15,2014-12-08
1025,1025,4.170017443135468e-08,2014-12-16,2014-12-09
1026,1026,5.623821276397007e-08,2014-12-17,2014-12-10
1027,1027,9.481564157507662e-08,2014-12-18,2014-12-11
1028,1028,1.0757075627483287e-07,2014-12-19,2014-12-12
1029,1029,1.3837749729301524e-07,2014-12-22,2014-12-15
1030,1030,1.148145237440901e-07,2014-12-23,2014-12-16
1031,1031,5.5673244823540273e-08,2014-12-24,2014-12-17
1032,1032,6.299418409188695e-08,2014-12-25,2014-12-18
1033,1033,4.868252830773388e-08,2014-12-26,2014-12-19
1034,1034,1.051741500621713e-07,2014-12-27,2014-12-22
1035,1035,9.998970917233366e-08,2014-12-29,2014-12-23
1036,1036,9.649527585178434e-08,2014-12-30,2014-12-24
1037,1037,7.036611060215e-08,2014-12-31,2014-12-25
1038,1038,1.246222758193013e-07,2015-01-05,2014-12-26
1039,1039,8.968354104539853e-08,2015-01-06,2014-12-27
1040,1040,7.820057266865377e-08,2015-01-07,2014-12-29
1041,1041,8.183126311465348e-08,2015-01-08,2014-12-30
1042,1042,1.7175016193631852e-07,2015-01-09,2014-12-31
1043,1043,1.0808065728064617e-07,2015-01-12,2015-01-05
1044,1044,1.0634186617286704e-07,2015-01-13,2015-01-06
1045,1045,8.618739848747878e-08,2015-01-14,2015-01-07
1046,1046,7.276790204264448e-08,2015-01-15,2015-01-08
1047,1047,6.360202503442199e-08,2015-01-16,2015-01-09
1048,1048,6.135140520020338e-08,2015-01-19,2015-01-12
1049,1049,7.530876860045609e-08,2015-01-20,2015-01-13
1050,1050,1.0946126339217774e-07,2015-01-21,2015-01-14
1051,1051,4.860070498120371e-08,2015-01-22,2015-01-15
1052,1052,9.968529962912453e-08,2015-01-23,2015-01-16
1053,1053,1.3173247634015166e-07,2015-01-26,2015-01-19
1054,1054,1.3327894093743384e-07,2015-01-27,2015-01-20
1055,1055,9.6216118124531e-08,2015-01-28,2015-01-21
1056,1056,7.491870105428843e-08,2015-01-29,2015-01-22
1057,1057,7.571767838718837e-08,2015-01-30,2015-01-23
1058,1058,7.595874931483979e-08,2015-02-02,2015-01-26
1059,1059,1.1449456223856936e-07,2015-02-03,2015-01-27
1060,1060,6.170405200591983e-08,2015-02-04,2015-01-28
1061,1061,3.336051709470497e-08,2015-02-05,2015-01-29
1062,1062,7.225051348411581e-08,2015-02-06,2015-01-30
1063,1063,7.032203024073946e-08,2015-02-09,2015-02-02
1064,1064,7.353559620325004e-08,2015-02-10,2015-02-03
1065,1065,7.206628379333945e-08,2015-02-11,2015-02-04
1066,1066,8.466052945316472e-08,2015-02-12,2015-02-05
1067,1067,6.092753698347742e-08,2015-02-13,2015-02-06
1068,1068,9.867730544207402e-08,2015-02-24,2015-02-09
1069,1069,1.0313447158510227e-07,2015-02-25,2015-02-10
1070,1070,7.906861087896619e-08,2015-02-26,2015-02-11
1071,1071,7.620666877265095e-08,2015-03-02,2015-02-12
1072,1072,8.671202762143277e-08,2015-03-03,2015-02-13
1073,1073,5.8331168739511116e-08,2015-03-04,2015-02-24
1074,1074,3.0018898454250806e-08,2015-03-05,2015-02-25
1075,1075,1.007384616663745e-07,2015-03-06,2015-02-26
1076,1076,6.075421271622733e-08,2015-03-09,2015-03-02
1077,1077,4.997071507137489e-08,2015-03-10,2015-03-03
1078,1078,7.938271989089825e-08,2015-03-11,2015-03-04
1079,1079,7.133744528806358e-08,2015-03-12,2015-03-05
1080,1080,5.4146007583895816e-08,2015-03-13,2015-03-06
1081,1081,7.85479067433717e-08,2015-03-16,2015-03-09
1082,1082,4.6207496629224954e-08,2015-03-17,2015-03-10
1083,1083,1.1286637231459754e-07,2015-03-18,2015-03-11
1084,1084,3.44701167026275e-08,2015-03-19,2015-03-12
1085,1085,3.663100727765773e-08,2015-03-20,2015-03-13
1086,1086,6.018700239338377e-08,2015-03-23,2015-03-16
1087,1087,4.5396292145916624e-08,2015-03-24,2015-03-17
1088,1088,3.315145594939623e-08,2015-03-25,2015-03-18
1089,1089,2.8011075485370184e-08,2015-03-26,2015-03-19
1090,1090,1.2286766727634455e-07,2015-03-27,2015-03-20
1091,1091,1.0048374427517009e-07,2015-03-30,2015-03-23
1092,1092,5.5105833208827e-08,2015-03-31,2015-03-24
1093,1093,7.197780635886334e-08,2015-04-01,2015-03-25
1094,1094,5.937952362676048e-08,2015-04-02,2015-03-26
1095,1095,6.623633692881304e-08,2015-04-07,2015-03-27
1096,1096,6.74229864497157e-08,2015-04-08,2015-03-30
1097,1097,4.672622119187855e-08,2015-04-09,2015-03-31
1098,1098,4.6276749472664516e-08,2015-04-10,2015-04-01
1099,1099,3.986961091610363e-08,2015-04-13,2015-04-02
1100,1100,7.1267544352288e-08,2015-04-14,2015-04-07
1101,1101,6.345830418166125e-08,2015-04-15,2015-04-08
1102,1102,6.326410280187924e-08,2015-04-16,2015-04-09
1103,1103,2.4721373506378633e-08,2015-04-17,2015-04-10
1104,1104,5.831793054447353e-08,2015-04-20,2015-04-13
1105,1105,4.746774347866728e-08,2015-04-21,2015-04-14
1106,1106,3.27679367508157e-08,2015-04-22,2015-04-15
1107,1107,4.82842855543729e-08,2015-04-23,2015-04-16
1108,1108,2.247841560648329e-08,2015-04-24,2015-04-17
1109,1109,3.875202513698867e-08,2015-04-27,2015-04-20
1110,1110,4.574116497345623e-08,2015-04-28,2015-04-21
1111,1111,2.7893503396651343e-08,2015-04-29,2015-04-22
1112,1112,3.6025798333016446e-08,2015-04-30,2015-04-23
1113,1113,2.0719724018946768e-08,2015-05-04,2015-04-24
1114,1114,3.717931841678633e-08,2015-05-05,2015-04-27
1115,1115,7.275086882413587e-08,2015-05-06,2015-04-28
1116,1116,4.4816613983320465e-08,2015-05-07,2015-04-29
1117,1117,4.5015140585002446e-08,2015-05-08,2015-04-30
1118,1118,5.22391906034486e-08,2015-05-11,2015-05-04
1119,1119,4.836277674934239e-08,2015-05-12,2015-05-05
1120,1120,4.9409440125816716e-08,2015-05-13,2015-05-06
1121,1121,4.919039846437309e-08,2015-05-14,2015-05-07
1122,1122,3.380493085538426e-08,2015-05-15,2015-05-08
1123,1123,2.4616205509116825e-08,2015-05-18,2015-05-11
1124,1124,3.3195372865725475e-08,2015-05-19,2015-05-12
1125,1125,6.524256331616658e-08,2015-05-20,2015-05-13
1126,1126,6.810586294387441e-08,2015-05-21,2015-05-14
1127,1127,6.522438278439548e-08,2015-05-22,2015-05-15
1128,1128,5.9565736701425364e-08,2015-05-25,2015-05-18
1129,1129,7.140716072000893e-08,2015-05-26,2015-05-19
1130,1130,7.356429231320892e-08,2015-05-27,2015-05-20
1131,1131,1.0534324964364583e-07,2015-05-28,2015-05-21
1132,1132,7.914698982414246e-08,2015-05-29,2015-05-22
1133,1133,7.633375714268652e-08,2015-06-01,2015-05-25
1134,1134,6.2322847457153e-08,2015-06-02,2015-05-26
1135,1135,5.707883640404436e-08,2015-06-03,2015-05-27
1136,1136,4.38663346329032e-08,2015-06-04,2015-05-28
1137,1137,6.234604604478286e-08,2015-06-05,2015-05-29
1138,1138,5.861820944696266e-08,2015-06-08,2015-06-01
1139,1139,3.2887551686301116e-08,2015-06-09,2015-06-02
1140,1140,4.886003889780036e-08,2015-06-10,2015-06-03
1141,1141,2.8346759183222327e-08,2015-06-11,2015-06-04
1142,1142,4.8042418703060086e-08,2015-06-12,2015-06-05
1143,1143,4.084281936196245e-08,2015-06-15,2015-06-08
1144,1144,4.1249038249452176e-08,2015-06-16,2015-06-09
1145,1145,5.0714731424797424e-08,2015-06-17,2015-06-10
1146,1146,3.1687557196748337e-08,2015-06-18,2015-06-11
1147,1147,3.750121347862147e-08,2015-06-22,2015-06-12
1148,1148,3.916092504156238e-08,2015-06-23,2015-06-15
1149,1149,3.927916337193902e-08,2015-06-24,2015-06-16
1150,1150,2.412415122055803e-08,2015-06-25,2015-06-17
1151,1151,1.1776721884161292e-07,2015-06-26,2015-06-18
1152,1152,4.8860890171348354e-08,2015-06-29,2015-06-22
1153,1153,5.2658751878980315e-08,2015-06-30,2015-06-23
1154,1154,1.0049065595564179e-07,2015-07-01,2015-06-24
1155,1155,1.0391281881226115e-07,2015-07-02,2015-06-25
1156,1156,6.929413069855644e-08,2015-07-03,2015-06-26
1157,1157,5.283687268876781e-08,2015-07-06,2015-06-29
1158,1158,7.630379120372888e-08,2015-07-07,2015-06-30
1159,1159,5.5860985067137504e-08,2015-07-08,2015-07-01
1160,1160,6.708923478594136e-08,2015-07-09,2015-07-02
1161,1161,6.236904574866738e-08,2015-07-13,2015-07-03
1162,1162,6.133381024552282e-08,2015-07-14,2015-07-06
1163,1163,3.368097852627746e-08,2015-07-15,2015-07-07
1164,1164,3.3580282634196806e-08,2015-07-16,2015-07-08
1165,1165,2.0434474709156264e-08,2015-07-17,2015-07-09
1166,1166,7.514999599848331e-08,2015-07-20,2015-07-13
1167,1167,7.209250591192398e-08,2015-07-21,2015-07-14
1168,1168,5.263953653080088e-08,2015-07-22,2015-07-15
1169,1169,3.8396894474672766e-08,2015-07-23,2015-07-16
1170,1170,7.200625551892288e-08,2015-07-24,2015-07-17
1171,1171,5.0843378767652774e-08,2015-07-27,2015-07-20
1172,1172,5.968354976328432e-08,2015-07-28,2015-07-21
1173,1173,6.196647195736988e-08,2015-07-29,2015-07-22
1174,1174,6.594193717990901e-08,2015-07-30,2015-07-23
1175,1175,5.029201710509149e-08,2015-07-31,2015-07-24
1176,1176,3.21404210242923e-08,2015-08-03,2015-07-27
1177,1177,4.383206120250296e-08,2015-08-04,2015-07-28
1178,1178,7.332733397560238e-08,2015-08-05,2015-07-29
1179,1179,6.498509093719273e-08,2015-08-06,2015-07-30
1180,1180,3.665863746950279e-08,2015-08-07,2015-07-31
1181,1181,5.2814081686700266e-08,2015-08-10,2015-08-03
1182,1182,6.542080335289541e-08,2015-08-11,2015-08-04
1183,1183,6.834241850260063e-08,2015-08-12,2015-08-05
1184,1184,6.911044545441834e-08,2015-08-13,2015-08-06
1185,1185,8.476241276863571e-08,2015-08-14,2015-08-07
1186,1186,6.865370420590885e-08,2015-08-17,2015-08-10
1187,1187,1.1751464093719969e-07,2015-08-18,2015-08-11
1188,1188,4.892595879456538e-08,2015-08-19,2015-08-12
1189,1189,7.057070988748422e-08,2015-08-20,2015-08-13
1190,1190,1.353648930003001e-07,2015-08-21,2015-08-14
1191,1191,8.93599810843854e-08,2015-08-24,2015-08-17
1192,1192,1.214050920861669e-07,2015-08-25,2015-08-18
1193,1193,1.3277517271074234e-07,2015-08-26,2015-08-19
1194,1194,8.963032322368035e-08,2015-08-27,2015-08-20
1195,1195,1.3784302559793044e-07,2015-08-28,2015-08-21
1196,1196,7.303985695583214e-08,2015-08-31,2015-08-24
1197,1197,5.962266970332922e-08,2015-09-01,2015-08-25
1198,1198,7.697188488075042e-08,2015-09-02,2015-08-26
1199,1199,7.950195768957396e-08,2015-09-03,2015-08-27
1200,1200,9.57438313908027e-08,2015-09-04,2015-08-28
1201,1201,8.461257935234266e-08,2015-09-07,2015-08-31
1202,1202,6.297922952757149e-08,2015-09-08,2015-09-01
1203,1203,1.0685973074834455e-07,2015-09-09,2015-09-02
1204,1204,7.988012612131557e-08,2015-09-10,2015-09-03
1205,1205,7.421393509093506e-08,2015-09-11,2015-09-04
1206,1206,8.735016628178858e-08,2015-09-14,2015-09-07
1207,1207,8.550102431002941e-08,2015-09-15,2015-09-08
1208,1208,1.1788953271771252e-07,2015-09-16,2015-09-09
1209,1209,4.995041189284532e-08,2015-09-17,2015-09-10
1210,1210,5.983000260223247e-08,2015-09-18,2015-09-11
1211,1211,9.63907487427213e-08,2015-09-21,2015-09-14
1212,1212,9.561379787910167e-08,2015-09-22,2015-09-15
1213,1213,8.767029948605357e-08,2015-09-23,2015-09-16
1214,1214,6.7115037925688e-08,2015-09-24,2015-09-17
1215,1215,1.1232901537570143e-07,2015-09-25,2015-09-18
1216,1216,3.505252819911588e-08,2015-09-30,2015-09-21
1217,1217,1.5371050683555414e-07,2015-10-01,2015-09-22
1218,1218,5.9227801033426175e-08,2015-10-02,2015-09-23
1219,1219,8.247122535363838e-08,2015-10-05,2015-09-24
1220,1220,8.105341931838684e-08,2015-10-06,2015-09-25
1221,1221,6.108991371061366e-08,2015-10-07,2015-09-30
1222,1222,7.93190328232965e-08,2015-10-08,2015-10-01
1223,1223,7.30918964282084e-08,2015-10-12,2015-10-02
1224,1224,5.4522540740053106e-08,2015-10-13,2015-10-05
1225,1225,5.6088569539285064e-08,2015-10-14,2015-10-06
1226,1226,9.089513590275671e-08,2015-10-15,2015-10-07
1227,1227,7.836342708244284e-08,2015-10-16,2015-10-08
1228,1228,6.37633176253671e-08,2015-10-19,2015-10-12
1229,1229,4.224371038806584e-08,2015-10-20,2015-10-13
1230,1230,6.626332073497298e-08,2015-10-21,2015-10-14
1231,1231,6.06720721522014e-08,2015-10-22,2015-10-15
1232,1232,1.0168911300338214e-07,2015-10-23,2015-10-16
1233,1233,5.956639477652471e-08,2015-10-26,2015-10-19
1234,1234,1.0124025783580234e-07,2015-10-27,2015-10-20
1235,1235,4.599125511438099e-08,2015-10-28,2015-10-21
1236,1236,9.291569029511854e-08,2015-10-29,2015-10-22
1237,1237,7.586733974784179e-08,2015-10-30,2015-10-23
1238,1238,8.158830005215736e-08,2015-11-02,2015-10-26
1239,1239,5.5594942008357155e-08,2015-11-03,2015-10-27
1240,1240,5.593820053663118e-08,2015-11-04,2015-10-28
1241,1241,7.067855956233162e-08,2015-11-05,2015-10-29
1242,1242,8.473649651677042e-08,2015-11-06,2015-10-30
1243,1243,1.1678877798837101e-07,2015-11-09,2015-11-02
1244,1244,8.044132235701118e-08,2015-11-10,2015-11-03
1245,1245,6.911570211167204e-08,2015-11-11,2015-11-04
1246,1246,8.730531261183198e-08,2015-11-12,2015-11-05
1247,1247,6.002309851991412e-08,2015-11-13,2015-11-06
1248,1248,9.390467926042009e-08,2015-11-16,2015-11-09
1249,1249,6.537400986745268e-08,2015-11-17,2015-11-10
1250,1250,1.6483265907580245e-07,2015-11-18,2015-11-11
1251,1251,1.3195175215971483e-07,2015-11-19,2015-11-12
1252,1252,8.023428859670851e-08,2015-11-20,2015-11-13
1253,1253,9.493591369471334e-08,2015-11-23,2015-11-16
1254,1254,6.453067503571289e-08,2015-11-24,2015-11-17
1255,1255,1.1282611013651892e-07,2015-11-25,2015-11-18
1256,1256,6.77436531551339e-08,2015-11-26,2015-11-19
1257,1257,8.379535158877173e-08,2015-11-27,2015-11-20
1258,1258,7.258615410016791e-08,2015-11-30,2015-11-23
1259,1259,1.2658123962549233e-07,2015-12-01,2015-11-24
1260,1260,5.003660169601483e-08,2015-12-02,2015-11-25
1261,1261,9.720257861763296e-08,2015-12-03,2015-11-26
1262,1262,9.93075814322124e-08,2015-12-04,2015-11-27
1263,1263,7.95998983999021e-08,2015-12-07,2015-11-30
1264,1264,8.09482385164615e-08,2015-12-08,2015-12-01
1265,1265,1.286708483181539e-07,2015-12-09,2015-12-02
1266,1266,5.2898629578788955e-08,2015-12-10,2015-12-03
1267,1267,8.16603658075514e-08,2015-12-11,2015-12-04
1268,1268,6.83702277827891e-08,2015-12-14,2015-12-07
1269,1269,8.152764698836373e-08,2015-12-15,2015-12-08
1270,1270,8.131627405911095e-08,2015-12-16,2015-12-09
1271,1271,9.506370521258366e-08,2015-12-17,2015-12-10
1272,1272,1.2128356015880402e-07,2015-12-18,2015-12-11
1273,1273,2.068445694333573e-07,2015-12-21,2015-12-14
1274,1274,1.006915049861162e-07,2015-12-22,2015-12-15
1275,1275,2.27560300640411e-07,2015-12-23,2015-12-16
1276,1276,1.5335374481629884e-07,2015-12-24,2015-12-17
1277,1277,1.266952132904925e-07,2015-12-25,2015-12-18
1278,1278,5.300967660593448e-08,2015-12-28,2015-12-21
1279,1279,1.6099301971714845e-07,2015-12-29,2015-12-22
1280,1280,7.747939363652946e-08,2015-12-30,2015-12-23
1281,1281,1.990029831270295e-07,2015-12-31,2015-12-24
1282,1282,2.3192677988339449e-07,2016-01-04,2015-12-25
1283,1283,2.3629089712883358e-07,2016-01-05,2015-12-28
1284,1284,1.340462484325606e-07,2016-01-06,2015-12-29
1285,1285,8.51318306890999e-08,2016-01-07,2015-12-30
1286,1286,1.259758378650622e-07,2016-01-08,2015-12-31
1287,1287,4.547857811941612e-08,2016-01-11,2016-01-04
1288,1288,1.7035278993125382e-07,2016-01-12,2016-01-05
1289,1289,1.3583854165633892e-07,2016-01-13,2016-01-06
1290,1290,4.5165805450724546e-07,2016-01-14,2016-01-07
1291,1291,2.7815385943170787e-07,2016-01-15,2016-01-08
1292,1292,3.6675775897274095e-07,2016-01-18,2016-01-11
1293,1293,4.183491683701339e-07,2016-01-19,2016-01-12
1294,1294,4.010986363905655e-07,2016-01-20,2016-01-13
1295,1295,3.282679144882256e-07,2016-01-21,2016-01-14
1296,1296,2.1767292435644158e-07,2016-01-22,2016-01-15
1297,1297,3.2231671677640744e-07,2016-01-25,2016-01-18
1298,1298,3.5105923056948787e-07,2016-01-26,2016-01-19
1299,1299,1.5397000760483213e-07,2016-01-27,2016-01-20
1300,1300,3.2449980603569324e-07,2016-01-28,2016-01-21
1301,1301,8.709778577183825e-08,2016-01-29,2016-01-22
1302,1302,2.1539530676813006e-07,2016-01-30,2016-01-25
1303,1303,4.083617782761114e-07,2016-02-01,2016-01-26
1304,1304,1.9466822870624558e-07,2016-02-02,2016-01-27
1305,1305,2.2975919089000088e-07,2016-02-03,2016-01-28
1306,1306,1.4943685227964963e-07,2016-02-15,2016-01-29
1307,1307,8.108722618077278e-08,2016-02-16,2016-01-30
1308,1308,8.77083617569968e-08,2016-02-17,2016-02-01
1309,1309,2.4823010781673263e-07,2016-02-18,2016-02-02
1310,1310,2.3459317610049614e-07,2016-02-19,2016-02-03
1311,1311,1.5702335510344494e-07,2016-02-22,2016-02-15
1312,1312,1.8486151482766508e-07,2016-02-23,2016-02-16
1313,1313,7.61656549235303e-08,2016-02-24,2016-02-17
1314,1314,2.3626899421390273e-07,2016-02-25,2016-02-18
1315,1315,1.8393453006013023e-07,2016-02-26,2016-02-19
1316,1316,7.708458634788731e-08,2016-03-01,2016-02-22
1317,1317,2.0514944583497457e-07,2016-03-02,2016-02-23
1318,1318,2.290735491015165e-07,2016-03-03,2016-02-24
1319,1319,1.0599930178049081e-07,2016-03-04,2016-02-25
1320,1320,7.08076601615494e-08,2016-03-07,2016-02-26
1321,1321,9.028606091865457e-08,2016-03-08,2016-03-01
1322,1322,9.384991781868417e-08,2016-03-09,2016-03-02
1323,1323,8.61391689399797e-08,2016-03-10,2016-03-03
1324,1324,6.414891297918507e-08,2016-03-11,2016-03-04
1325,1325,1.6868662506118854e-07,2016-03-14,2016-03-07
1326,1326,1.0697814947961801e-07,2016-03-15,2016-03-08
1327,1327,8.521697977422657e-08,2016-03-16,2016-03-09
1328,1328,6.580762824707733e-08,2016-03-17,2016-03-10
1329,1329,6.919238775761175e-08,2016-03-18,2016-03-11
1330,1330,1.2248418817893682e-07,2016-03-21,2016-03-14
1331,1331,1.449391255857849e-07,2016-03-22,2016-03-15
1332,1332,1.3142905545310264e-07,2016-03-23,2016-03-16
1333,1333,1.029494011617203e-07,2016-03-24,2016-03-17
1334,1334,5.635941431015508e-08,2016-03-25,2016-03-18
1335,1335,8.7803849740871e-08,2016-03-28,2016-03-21
1336,1336,6.774944089354103e-08,2016-03-29,2016-03-22
1337,1337,8.767516186271947e-08,2016-03-31,2016-03-23
1338,1338,7.062667028959855e-08,2016-04-01,2016-03-24
1339,1339,7.361249743133904e-08,2016-04-06,2016-03-25
1340,1340,6.816024670591326e-08,2016-04-07,2016-03-28
1341,1341,1.3656977442295474e-07,2016-04-08,2016-03-29
1342,1342,5.446701608107411e-08,2016-04-11,2016-03-31
1343,1343,4.4211090024566795e-08,2016-04-12,2016-04-01
1344,1344,6.023086855680483e-08,2016-04-13,2016-04-06
1345,1345,4.05761778053356e-08,2016-04-14,2016-04-07
1346,1346,4.26053154299103e-08,2016-04-15,2016-04-08
1347,1347,7.090260888007016e-08,2016-04-18,2016-04-11
1348,1348,6.276538162114747e-08,2016-04-19,2016-04-12
1349,1349,5.6885839027712756e-08,2016-04-20,2016-04-13
1350,1350,2.206762985346701e-07,2016-04-21,2016-04-14
1351,1351,8.882086911850667e-08,2016-04-22,2016-04-15
1352,1352,1.1413746211389674e-07,2016-04-25,2016-04-18
1353,1353,1.7701464527548114e-07,2016-04-26,2016-04-19
1354,1354,1.22787116448292e-07,2016-04-27,2016-04-20
1355,1355,8.630070563854395e-08,2016-04-28,2016-04-21
1356,1356,1.2739698014822951e-07,2016-04-29,2016-04-22
1357,1357,7.808231319797331e-08,2016-05-03,2016-04-25
1358,1358,1.3772653996996313e-07,2016-05-04,2016-04-26
1359,1359,1.382320263170331e-07,2016-05-05,2016-04-27
1360,1360,2.2182665638980468e-07,2016-05-06,2016-04-28
1361,1361,2.66104587970245e-07,2016-05-09,2016-04-29
1362,1362,2.258731426501644e-07,2016-05-10,2016-05-03
1363,1363,3.0595339707462746e-07,2016-05-11,2016-05-04
1364,1364,3.1489031150767364e-07,2016-05-12,2016-05-05
1365,1365,5.344763249214279e-07,2016-05-13,2016-05-06
1366,1366,6.198372823851186e-07,2016-05-16,2016-05-09
1367,1367,3.729715197018814e-07,2016-05-17,2016-05-10
1368,1368,5.092716745074287e-07,2016-05-18,2016-05-11
1369,1369,3.475406048387226e-07,2016-05-19,2016-05-12
1370,1370,2.6297536921239645e-07,2016-05-20,2016-05-13
1371,1371,3.436337664953759e-07,2016-05-23,2016-05-16
1372,1372,3.077764355076682e-07,2016-05-24,2016-05-17
1373,1373,1.784216938334045e-07,2016-05-25,2016-05-18
1374,1374,1.490201252453729e-07,2016-05-26,2016-05-19
1375,1375,8.184486627888893e-08,2016-05-27,2016-05-20
1376,1376,6.659806929411026e-08,2016-05-30,2016-05-23
1377,1377,7.197827319121252e-08,2016-05-31,2016-05-24
1378,1378,1.1862611159398064e-07,2016-06-01,2016-05-25
1379,1379,2.4027976207999095e-07,2016-06-02,2016-05-26
1380,1380,2.5632594466393346e-07,2016-06-03,2016-05-27
1381,1381,7.881323724520961e-08,2016-06-04,2016-05-30
1382,1382,5.7332028680401796e-08,2016-06-06,2016-05-31
1383,1383,1.7018443240086487e-07,2016-06-07,2016-06-01
1384,1384,5.384579174941064e-08,2016-06-08,2016-06-02
1385,1385,5.651955145878041e-08,2016-06-13,2016-06-03
1386,1386,2.6947699528188955e-07,2016-06-14,2016-06-04
1387,1387,6.197359166243883e-08,2016-06-15,2016-06-06
1388,1388,1.9137769575652093e-07,2016-06-16,2016-06-07
1389,1389,5.1265559928451685e-08,2016-06-17,2016-06-08
1390,1390,2.2362728890229084e-07,2016-06-20,2016-06-13
1391,1391,1.5851943153157474e-07,2016-06-21,2016-06-14
1392,1392,6.440211963002028e-08,2016-06-22,2016-06-15
1393,1393,2.635093553537485e-07,2016-06-23,2016-06-16
1394,1394,1.8444504560395502e-07,2016-06-24,2016-06-17
1395,1395,3.236471750542568e-08,2016-06-27,2016-06-20
1396,1396,7.408381623727267e-08,2016-06-28,2016-06-21
1397,1397,5.639766191824741e-08,2016-06-29,2016-06-22
1398,1398,6.319026354114407e-08,2016-06-30,2016-06-23
