Feature1,Feature2,Feature3,Cluster
0.35705215,0.035538994,0.32030505,0
0.34834263,0.0063531026,0.31559086,0
0.32231116,-0.04191409,0.30606568,0
0.29237112,-0.089468375,0.2956013,2
0.2741658,-0.13569432,0.3044969,2
0.28225675,-0.14555681,0.33051234,2
0.30091783,-0.11432553,0.3631088,0
0.31172374,-0.07633748,0.36381263,0
0.32668298,-0.025623828,0.3634606,0
0.333183,0.014205344,0.33019802,0
0.3377092,0.05274994,0.3189603,0
0.33201653,0.0342296,0.3086182,0
0.31955633,-0.02609516,0.3078593,0
0.31475803,-0.08560652,0.30179667,2
0.27819315,-0.16086698,0.28743994,2
0.26674744,-0.21392336,0.29060972,2
0.2847559,-0.213613,0.31782907,2
0.32739398,-0.17145744,0.3512786,2
0.3606195,-0.12226611,0.3832578,0
0.3976008,-0.08474221,0.3857746,0
0.41956204,-0.07197325,0.37228847,0
0.4190289,-0.062267028,0.36164773,0
0.40537968,-0.060494043,0.35485482,0
0.41301456,-0.052526653,0.35419744,0
0.41699156,-0.040893734,0.34908056,0
0.4181091,-0.0314885,0.34013802,0
0.41187882,-0.01717227,0.33553553,0
0.40858054,0.0012936145,0.33457148,0
0.4035939,0.0028992519,0.33599868,0
0.39957884,0.0071327314,0.34059554,0
0.39079204,-0.003306806,0.35233456,0
0.3873216,-0.014871031,0.36017108,0
0.3768037,-0.02730795,0.35914814,0
0.36560854,-0.035992652,0.36318165,0
0.36152074,-0.051124617,0.3769539,0
0.36851767,-0.06421998,0.3849206,0
0.37706563,-0.06787382,0.39003223,0
0.3920236,-0.06896878,0.40160936,0
0.39147693,-0.09020021,0.39362735,0
0.39420557,-0.08957072,0.39695454,0
0.39292064,-0.08229462,0.39347416,0
0.39887208,-0.067641295,0.39315677,0
0.4086977,-0.062794164,0.3811413,0
0.41805303,-0.05133155,0.3757608,0
0.41623005,-0.046590038,0.3679456,0
0.41714242,-0.04616914,0.36813998,0
0.4172825,-0.0488996,0.36889833,0
0.41649345,-0.072006434,0.37420517,0
0.4178985,-0.093710005,0.37515026,0
0.42001775,-0.10476685,0.38216686,0
0.43392053,-0.09471358,0.38715005,0
0.44136035,-0.08894342,0.383883,0
0.44698137,-0.09211451,0.37718993,0
0.4548147,-0.09534427,0.37855726,0
0.47172752,-0.09820057,0.37718898,0
0.48193035,-0.10744495,0.36976725,0
0.49469742,-0.10816502,0.3649251,0
0.4937159,-0.112403385,0.3556388,0
0.49582925,-0.11156616,0.33993942,0
0.5021466,-0.09275196,0.33447206,0
0.51918423,-0.062449753,0.3280035,0
0.5249729,-0.044875003,0.3136053,0
0.52602726,-0.02799306,0.2988503,0
0.5196086,-0.017952643,0.28459245,0
0.5098138,-0.010285355,0.27648115,0
0.5013045,-0.0100884065,0.2704779,0
0.49332646,-0.0070819184,0.27218133,0
0.48684183,-0.012828477,0.27454603,0
0.4773045,-0.020371132,0.28141105,0
0.46982336,-0.03639418,0.2907799,0
0.4673184,-0.055346362,0.3024209,0
0.46278238,-0.07623259,0.30436337,0
0.4639813,-0.0934309,0.31237394,0
0.4702153,-0.097702324,0.3226416,0
0.4777203,-0.079440944,0.3227743,0
0.47850767,-0.066861965,0.32297456,0
0.48943165,-0.050106123,0.32111627,0
0.4922699,-0.039682537,0.31384856,0
0.5044743,-0.032230742,0.3206653,0
0.5002932,-0.099114,0.337879,0
0.50439537,-0.17475599,0.35967886,0
0.5133421,-0.227252,0.38023794,0
0.5273862,-0.27960202,0.40045857,2
0.5451553,-0.30330983,0.41704506,2
0.58922625,-0.268627,0.4479726,0
0.62979686,-0.2219134,0.4564417,0
0.6728126,-0.16947213,0.47973847,0
0.7264017,-0.15471384,0.47143108,0
0.77763224,-0.1374326,0.47589916,0
0.7895731,-0.17418334,0.44428265,0
0.8040414,-0.19788691,0.4346072,0
0.82430184,-0.17732131,0.42169785,0
0.84194505,-0.13165423,0.39079165,1
0.8663956,-0.08247296,0.3556298,1
0.89310527,-0.013446756,0.32199854,1
0.91397786,0.055065207,0.27938932,1
0.9130345,0.083512835,0.2412438,1
0.89131504,0.07652577,0.21898337,1
0.8651407,0.063957594,0.19969524,1
0.82551575,0.04337453,0.18114512,1
0.78417253,0.0025547668,0.16143133,1
0.76242906,0.005649738,0.14969714,1
0.74458206,0.009217612,0.13969634,1
0.7236897,0.0043092296,0.13811027,1
0.7054632,0.015950955,0.13212498,1
0.6884458,0.03233201,0.13033213,1
0.6583418,0.04114475,0.11940141,1
0.62585825,0.062071763,0.10186513,1
0.6025379,0.09254504,0.085946634,1
0.57564163,0.12825522,0.068274125,1
0.5356424,0.1416615,0.041871384,1
0.5115864,0.17040548,0.029686421,1
0.47880843,0.14058241,0.020210147,1
0.42927265,0.0736107,-0.009595439,2
0.36164975,-0.008931942,-0.05469267,2
0.29783556,-0.081086226,-0.09208968,2
0.27022168,-0.10347807,-0.10478224,2
0.268585,-0.10467831,-0.0751975,2
0.27319804,-0.12688002,-0.03862062,2
0.26852435,-0.15815428,-0.018790469,2
0.25722796,-0.20364028,-0.009565994,2
0.24471143,-0.2537002,0.0042683333,2
0.24137548,-0.264291,0.03834665,2
0.2601468,-0.2189773,0.08945267,2
0.2962843,-0.14104694,0.14437705,2
0.32918417,-0.06686897,0.19070671,2
0.34696084,-0.02907499,0.21072279,2
0.3552746,-0.03901615,0.21248941,2
0.34735766,-0.08891517,0.2142259,2
0.32751682,-0.15612453,0.21497072,2
0.3169728,-0.21629474,0.24015546,2
0.32268795,-0.24548787,0.27194726,2
0.35223618,-0.24735528,0.30210382,2
0.38855234,-0.23418182,0.32148498,2
0.42965138,-0.20480302,0.33371937,2
0.4605933,-0.1772992,0.3420877,2
0.47996965,-0.15121609,0.34503546,0
0.48657414,-0.13440168,0.34122926,0
0.49397674,-0.12271229,0.33843744,0
0.49143234,-0.11255037,0.3252667,0
0.48258165,-0.12748525,0.31917232,0
0.4830893,-0.13794747,0.31825846,0
0.47387937,-0.14396405,0.30862874,2
0.46278244,-0.15575504,0.302011,2
0.45699942,-0.16101053,0.3054118,2
0.44906855,-0.16996238,0.3090904,2
0.4509019,-0.15598172,0.31110626,2
0.44592926,-0.14246914,0.3158666,2
0.44027102,-0.14825651,0.30674654,2
0.44104972,-0.13915509,0.29272842,2
0.43089792,-0.14477298,0.27828342,2
0.42594323,-0.16626829,0.27561396,2
0.430438,-0.17524639,0.27731165,2
0.43072948,-0.18161693,0.27193666,2
0.43012378,-0.19333908,0.26856303,2
0.42921644,-0.212282,0.26944277,2
0.44073343,-0.21363765,0.2749269,2
0.453778,-0.21326911,0.27502647,2
0.46249303,-0.199435,0.2648775,2
0.47624078,-0.17406625,0.25193948,2
0.48386493,-0.14758974,0.23541734,2
0.48000422,-0.12773958,0.22198603,2
0.4880922,-0.10958127,0.2117369,2
0.49475804,-0.08871581,0.20449023,2
0.4949135,-0.06098906,0.19629082,2
0.48296764,-0.027396984,0.18733951,2
0.46461204,-0.0163396,0.16568077,2
0.4464951,-0.008061849,0.15157086,2
0.4457527,0.006914191,0.15061815,2
0.43460488,-0.0068961456,0.14594488,2
0.41752294,-0.03617025,0.1368944,2
0.3923839,-0.07819295,0.11556503,2
0.36028612,-0.1257366,0.09222992,2
0.34470588,-0.16199136,0.07993744,2
0.35597602,-0.16344404,0.09404175,2
0.3779888,-0.14707401,0.11430515,2
0.38499525,-0.15591434,0.11957832,2
0.38195375,-0.17729458,0.1158777,2
0.37956455,-0.18789408,0.12237926,2
0.37964627,-0.17934993,0.13603447,2
0.3844271,-0.16342464,0.14656065,2
0.39332858,-0.13593817,0.15527174,2
0.4000171,-0.10034988,0.17020234,2
0.39929637,-0.10757554,0.17680582,2
0.3923646,-0.12798333,0.18694295,2
0.39031735,-0.14034167,0.20645462,2
0.38982457,-0.16897488,0.22323234,2
0.39362618,-0.19709668,0.23785464,2
0.4025269,-0.2032552,0.25555336,2
0.4231681,-0.18788338,0.2668995,2
0.43977204,-0.171168,0.26674336,2
0.4533118,-0.15611935,0.26424745,2
0.47668436,-0.14428207,0.26360416,2
0.4823856,-0.15209359,0.25836992,2
0.48476544,-0.14666542,0.2534905,2
0.4850991,-0.14225483,0.24958816,2
0.48127082,-0.13419926,0.23552758,2
0.4767963,-0.13387373,0.22290687,2
0.47483072,-0.1353513,0.21321437,2
0.4756402,-0.13636443,0.21006642,2
0.47890213,-0.13726544,0.21164173,2
0.47576055,-0.13520929,0.20728394,2
0.46295747,-0.14279228,0.20167813,2
0.45310435,-0.1396564,0.19276352,2
0.45057455,-0.12284265,0.19231524,2
0.44877988,-0.1036007,0.1904558,2
0.44444734,-0.088682055,0.18950547,2
0.43587473,-0.09463144,0.1871536,2
0.42432162,-0.11661414,0.1871957,2
0.41290563,-0.14300588,0.18782763,2
0.3996918,-0.18526885,0.18854776,2
0.3952144,-0.21419716,0.19691981,2
0.3936783,-0.22350794,0.20728229,2
0.40664274,-0.23984206,0.2128113,2
0.42098847,-0.25311214,0.2153299,2
0.44031397,-0.25883874,0.221943,2
0.4586308,-0.27493477,0.23241591,2
0.47479954,-0.2928839,0.24081191,2
0.48809668,-0.29711473,0.2555532,2
0.5129609,-0.27760214,0.2637906,2
0.5327004,-0.264732,0.2577656,2
0.55499643,-0.24174577,0.25777376,2
0.58113,-0.2070199,0.25145286,1
0.59421337,-0.19195619,0.2431313,1
0.6177053,-0.19710118,0.2439449,1
0.6422572,-0.24410844,0.24992992,1
0.660694,-0.2969542,0.25103843,1
0.67900634,-0.34202397,0.24652918,1
0.70474255,-0.37095836,0.24881019,1
0.7364347,-0.36175805,0.25145847,1
0.77047396,-0.30334136,0.23894136,1
0.8038609,-0.2461614,0.22302873,1
0.8433023,-0.17373222,0.19889005,1
0.8777343,-0.08978399,0.17432041,1
0.87817323,-0.056750022,0.14615725,1
0.8576509,-0.066243716,0.12533374,1
0.83585906,-0.08823543,0.11676927,1
0.81657434,-0.11070279,0.11045553,1
0.79607284,-0.13355058,0.10348554,1
0.77942336,-0.14898828,0.10120402,1
0.7819227,-0.12728056,0.098022655,1
0.766896,-0.11778066,0.085277244,1
0.7655001,-0.09865906,0.08639316,1
0.765916,-0.07534658,0.07981132,1
0.7566767,-0.052753545,0.065326884,1
0.7426694,-0.038313948,0.04816179,1
0.7187488,-0.053902455,0.0354421,1
0.6985909,-0.06575925,0.024732664,1
0.67490757,-0.08478037,0.020752892,1
0.6535796,-0.11023875,0.021477774,1
0.64492357,-0.1328241,0.02748625,1
0.6322412,-0.14916605,0.02538608,1
0.61807954,-0.17292264,0.030539587,1
0.6105835,-0.18773332,0.0330887,1
0.6154928,-0.18166164,0.03979011,1
0.6224604,-0.17136589,0.043993905,1
0.62548923,-0.16788676,0.042710528,1
0.63112533,-0.16199842,0.042839304,1
0.6350999,-0.15911117,0.0405349,1
0.6338229,-0.15215322,0.03839682,1
0.63203794,-0.15107748,0.03948249,1
0.63486075,-0.13911188,0.03878306,1
0.63326395,-0.13400933,0.034032866,1
0.63294876,-0.1290929,0.030305102,1
0.63215566,-0.13119194,0.02898781,1
0.6292974,-0.13753414,0.02510281,1
0.6292095,-0.13373634,0.025475308,1
0.62213206,-0.14203808,0.024901256,1
0.61879826,-0.15151966,0.02427651,1
0.6159819,-0.14934838,0.02151461,1
0.6127712,-0.13887382,0.021008328,1
0.60776824,-0.11035413,0.016412452,1
0.60269374,-0.08362826,0.01200594,1
0.5965991,-0.07386794,0.00829716,1
0.5834716,-0.0891057,0.009374008,1
0.5686301,-0.11224588,0.014096692,1
0.5508282,-0.14921463,0.020592913,1
0.5299114,-0.1891754,0.020407304,1
0.5118176,-0.23673114,0.024860308,1
0.5070113,-0.26221183,0.04356514,1
0.50840634,-0.20768785,0.054491267,1
0.518206,-0.12676126,0.07528572,1
0.524756,-0.054069363,0.056415364,1
0.5161474,0.000117234886,0.05873479,1
0.5073519,0.04003132,0.051338002,1
0.47398767,0.029851876,0.05542974,2
0.43316135,-0.021992363,0.044635132,2
0.37968826,-0.085190125,0.02877675,2
0.31649938,-0.17717287,0.0106147975,2
0.26864374,-0.25919282,0.032415584,2
0.29423395,-0.2516734,0.09061894,2
0.3069206,-0.25094554,0.1310739,2
0.3220182,-0.2414332,0.1694359,2
0.3365796,-0.22987139,0.17954737,2
0.35675547,-0.19647649,0.2054482,2
0.3689785,-0.1614506,0.21876873,2
0.3829942,-0.112963565,0.23156811,2
0.39827856,-0.0766157,0.2197859,2
0.39886114,-0.061381824,0.20423023,2
0.38582006,-0.06598457,0.18672119,2
0.37591338,-0.06995293,0.18347757,2
0.36235777,-0.08651364,0.17264594,2
0.34711096,-0.1138278,0.16891356,2
0.34013733,-0.13827053,0.17642795,2
0.32734582,-0.17698416,0.18436712,2
0.32421544,-0.20211911,0.18303736,2
0.32412562,-0.20349273,0.17801847,2
0.33704975,-0.18860409,0.18329199,2
0.3437458,-0.16589856,0.18579416,2
0.36183748,-0.09480993,0.19831656,2
0.37376112,-0.0458825,0.18139118,2
0.37940213,0.016161375,0.16946998,2
0.36333683,0.051765777,0.13721678,2
0.32684037,0.0867612,0.09488857,2
0.28152522,0.0817507,0.07030009,2
0.23709995,0.047070332,0.037055716,2
0.1918284,-0.0076582357,0.010357514,2
0.13900971,-0.09391012,0.0012595579,2
0.08743444,-0.19466347,-0.011197597,2
0.053551994,-0.2828518,0.018635482,2
0.042972572,-0.3246951,0.05415924,2
0.05508542,-0.34635234,0.071725614,2
0.09486311,-0.30077022,0.15412703,2
0.13127825,-0.25708854,0.18130413,2
0.18549944,-0.18240607,0.22813323,2
0.19568104,-0.16429168,0.25131312,2
0.21439606,-0.19155702,0.25508565,2
0.21135606,-0.24740928,0.24913178,2
0.20604065,-0.29841185,0.24561436,2
0.21331409,-0.32359233,0.2650382,2
0.23550263,-0.33224162,0.27829492,2
0.2683642,-0.31207058,0.30181813,2
0.3039153,-0.2780624,0.31408614,2
0.33681273,-0.2554184,0.33539835,2
0.37610877,-0.2528438,0.33896708,2
0.39623746,-0.22399405,0.34175903,2
0.3943107,-0.21407413,0.33672047,2
0.40630838,-0.20039761,0.33437794,2
0.4199539,-0.17028275,0.32791144,2
0.432588,-0.15070221,0.32364365,2
0.4373074,-0.1424245,0.33196098,0
0.43929204,-0.15084079,0.33663994,0
0.44341698,-0.17490587,0.3356367,2
0.4354364,-0.18488064,0.3261509,2
0.42170593,-0.19471464,0.320284,2
0.4346902,-0.17199603,0.32564014,2
0.43718672,-0.14948106,0.32721952,2
0.4421046,-0.14585322,0.31499612,2
0.45311022,-0.15475982,0.3129102,2
0.45332903,-0.1682164,0.30818254,2
0.45373937,-0.19306782,0.29952222,2
0.45002314,-0.20990378,0.29475504,2
0.442939,-0.21653384,0.29003674,2
0.4504562,-0.1792748,0.28826648,2
0.45495754,-0.13425663,0.2789697,2
0.46281,-0.08558937,0.27425057,2
0.46602607,-0.05084566,0.26247805,0
0.4631112,-0.029985897,0.24545313,0
0.44247332,-0.035283946,0.2352003,2
0.4327154,-0.054088064,0.22919379,2
0.41661218,-0.086625844,0.22722037,2
0.4063346,-0.12384433,0.23406251,2
0.40223452,-0.15563968,0.24211966,2
0.41482788,-0.17227837,0.25342315,2
0.43186703,-0.18347022,0.26502073,2
0.44721064,-0.19965148,0.2687943,2
0.46319404,-0.21497759,0.26390556,2
0.48724225,-0.21222532,0.2698698,2
0.5066273,-0.21018308,0.26613298,2
0.52155375,-0.20443457,0.26245236,2
0.5366676,-0.19488966,0.25775456,2
0.5514579,-0.17289037,0.2484939,2
0.56742406,-0.14492336,0.2331538,1
0.5757186,-0.11554011,0.2154872,1
0.5856864,-0.09713445,0.20117031,1
0.58712447,-0.08672596,0.1905147,1
0.58500564,-0.084764756,0.1827103,1
0.5837374,-0.08960905,0.17646544,1
0.5793766,-0.102119386,0.17391126,1
0.57659024,-0.121249504,0.17241721,1
0.57519895,-0.1627695,0.17871378,1
0.5792812,-0.20873636,0.19390036,1
0.5908086,-0.24541417,0.21453659,1
0.6051693,-0.26332933,0.22954719,1
0.6124109,-0.2740444,0.23991697,1
0.62917185,-0.2557349,0.24302582,1
0.6497359,-0.22755337,0.2395771,1
0.6705126,-0.19633594,0.23578738,1
0.6933519,-0.16112602,0.22721447,1
0.7082288,-0.12613842,0.218724,1
0.7036278,-0.105386384,0.19751428,1
0.6947318,-0.10716913,0.18082057,1
0.6877177,-0.10609729,0.17125644,1
0.6893127,-0.09922714,0.16869564,1
0.6905426,-0.10292805,0.16747363,1
0.6933749,-0.11461321,0.16348441,1
0.6878573,-0.12394222,0.16311903,1
0.6785985,-0.122066356,0.15576212,1
0.6718879,-0.11530555,0.15466104,1
0.670037,-0.07470436,0.14417754,1
0.67084336,-0.005100511,0.12911199,1
0.65218735,0.049744494,0.09854348,1
0.6337545,0.09797802,0.07262282,1
0.61031514,0.116047464,0.04647471,1
0.5767496,0.09862398,0.03161879,1
0.526188,0.036417656,0.009984329,1
0.4713833,-0.037313677,-0.010788366,1
0.41623148,-0.11979943,-0.03856714,2
0.36587042,-0.19994503,-0.05850339,2
0.3479262,-0.25082463,-0.048387647,2
0.35389638,-0.25826848,-0.027289912,2
0.3685117,-0.2721327,-0.004494861,2
0.3738537,-0.28096068,0.015334547,2
0.38319817,-0.28608495,0.038762257,2
0.39832315,-0.2653014,0.06236814,2
0.4136919,-0.2327193,0.097009346,2
0.43632594,-0.19015366,0.1281567,2
0.45214108,-0.15069914,0.14990224,2
0.45718226,-0.12381179,0.15233307,2
0.4590022,-0.09357307,0.15438537,2
0.459248,-0.07342852,0.15645824,2
0.4497185,-0.07480092,0.15510383,2
0.44844094,-0.07582422,0.16188966,2
0.44095948,-0.095342815,0.16605066,2
0.44366574,-0.09711238,0.17933653,2
0.4456386,-0.09601484,0.19573541,2
0.44191435,-0.0933794,0.2091672,2
0.4442021,-0.08244907,0.21755837,2
0.44425246,-0.07482556,0.2309102,2
0.45669317,-0.06151641,0.24299146,2
0.45360154,-0.054369308,0.2499719,2
0.44727945,-0.054051086,0.25817004,0
0.43663234,-0.059107646,0.2676968,0
0.4264627,-0.06401145,0.2785279,0
0.42273763,-0.072351046,0.28445262,0
0.41976398,-0.085103184,0.2889923,0
0.41725427,-0.099869646,0.29904258,0
0.416493,-0.10983647,0.30829766,0
0.4122092,-0.121618845,0.31284356,2
0.41230288,-0.11762986,0.31994328,0
0.4204773,-0.099534824,0.32072917,0
0.42362234,-0.08289899,0.3150831,0
0.42552984,-0.05799193,0.31321552,0
0.4253727,-0.043857276,0.3065511,0
0.4177113,-0.025331728,0.30181628,0
0.41055083,-0.009123988,0.29144263,0
0.3951592,-0.027451552,0.28036904,0
0.38282105,-0.047327533,0.28822398,0
0.37281886,-0.07213921,0.29360968,0
0.35602733,-0.11582596,0.3054405,2
0.3550564,-0.15288872,0.31098711,2
0.35273138,-0.16783598,0.3207065,2
0.36280534,-0.17046243,0.3327046,2
0.37702784,-0.15451795,0.35688043,0
0.39876333,-0.14220783,0.36214465,0
0.42346874,-0.11020657,0.3674451,0
0.42574987,-0.10121217,0.35931152,0
0.43225604,-0.09631982,0.34827763,0
0.44104245,-0.104204506,0.3503946,0
0.4479541,-0.12031809,0.3523109,0
0.45439097,-0.12803099,0.35614175,0
0.4651886,-0.13383842,0.36376834,0
0.47135812,-0.13667268,0.36398548,0
0.47913495,-0.124800734,0.36332703,0
0.48684505,-0.10732127,0.3576417,0
0.5047138,-0.06688425,0.3529212,0
0.5164442,-0.027311139,0.33842131,0
0.52252007,0.0061277375,0.3219007,0
0.51287156,0.011293106,0.29926074,0
0.50326025,0.0060707703,0.28750837,0
0.50002754,-0.005542256,0.28302538,0
0.48961726,-0.02882471,0.27830833,0
0.47888377,-0.0612816,0.28171444,0
0.47408184,-0.09428936,0.28898972,0
0.4727353,-0.12158183,0.29850054,2
0.48164836,-0.13719141,0.30870405,0
0.49487022,-0.14495769,0.31701612,0
0.5131799,-0.1336357,0.31775308,0
0.52340156,-0.12512398,0.31875324,0
0.5336877,-0.116328515,0.31838107,0
0.54282266,-0.111677684,0.3108737,0
0.55378544,-0.10040735,0.30037367,0
0.5615325,-0.090675645,0.2825685,0
0.56081295,-0.0930086,0.27255535,0
0.56291157,-0.08001276,0.2620746,0
0.5604912,-0.07521362,0.25191754,0
0.5605319,-0.078942634,0.24613388,0
0.5668784,-0.07569406,0.23866637,0
0.5679219,-0.0780367,0.22481902,1
0.5671319,-0.08267774,0.2231962,1
0.5640996,-0.08789432,0.2216809,1
0.5645722,-0.081184864,0.22168274,1
0.56522334,-0.080595165,0.21818317,1
0.565524,-0.11394993,0.22318567,1
0.5769168,-0.14129022,0.23180895,1
0.5861535,-0.16771618,0.24250408,1
0.58777124,-0.19408494,0.24623306,1
0.59314394,-0.20798334,0.24331473,1
0.6063176,-0.1899313,0.24585436,1
0.6185404,-0.15947214,0.241302,1
0.63387454,-0.13117167,0.22701465,1
0.65388894,-0.09757347,0.21334131,1
0.6696416,-0.0626898,0.20206906,1
0.6539541,-0.07130357,0.18892609,1
0.64442134,-0.07862573,0.18166102,1
0.6318167,-0.09540982,0.17784731,1
0.6310894,-0.10636786,0.1794578,1
0.63255966,-0.13459161,0.17662187,1
0.6360159,-0.16163617,0.17977329,1
0.64242065,-0.16674986,0.17883767,1
0.64412856,-0.17908701,0.17511822,1
0.6540805,-0.18451136,0.17020984,1
0.6714418,-0.22471002,0.17526363,1
0.69352907,-0.28523928,0.18087895,1
0.71934164,-0.34054437,0.18500127,1
0.73832923,-0.39675462,0.18342377,1
0.7642717,-0.4426058,0.18249388,1
0.78692776,-0.44987816,0.17361267,1
0.822607,-0.39313102,0.16302846,1
0.8730659,-0.30869597,0.15382387,1
0.92290103,-0.27557167,0.13987412,1
0.9653762,-0.25101405,0.12824388,1
0.97111166,-0.25230166,0.10370989,1
0.9749073,-0.27155405,0.088581815,1
0.97686076,-0.28799337,0.07641484,1
0.9792111,-0.28337762,0.06940289,1
0.98537743,-0.2916214,0.06470676,1
1.004801,-0.29297155,0.060417667,1
1.0431,-0.2527374,0.050713733,1
1.0686384,-0.22519052,0.04217805,1
1.0482944,-0.23179367,0.018625394,1
1.032937,-0.17258558,-0.0027229637,1
1.0339683,-0.08453644,-0.024618313,1
1.0320753,-0.011503406,-0.05305378,1
1.022374,0.025023423,-0.07835393,1
0.9958515,0.044707857,-0.114437655,1
0.94855875,0.016826533,-0.13300167,1
0.89679885,-0.03870789,-0.1418639,1
0.846787,-0.0821509,-0.14387737,1
0.7884103,-0.123424284,-0.14873628,1
0.76004124,-0.123804726,-0.13812713,1
0.7580049,-0.098978795,-0.13800125,1
0.7480859,-0.08588942,-0.14112966,1
0.72372776,-0.1313973,-0.14191656,1
0.69684374,-0.16919485,-0.14308201,1
0.6831038,-0.18284008,-0.14137276,1
0.66483945,-0.22308421,-0.14308904,1
0.6439315,-0.25509453,-0.14472608,1
0.6383934,-0.25639045,-0.13102688,1
0.6480937,-0.23399267,-0.12622713,1
0.65285647,-0.2232351,-0.116845205,1
0.6580739,-0.22457701,-0.11077072,1
0.6650797,-0.234204,-0.106070384,1
0.6525166,-0.2788229,-0.10437791,1
0.66536695,-0.29863578,-0.09039883,1
0.6775053,-0.32657534,-0.08203097,1
0.68553483,-0.37276375,-0.07090162,1
0.70738274,-0.41023418,-0.05549781,1
0.7293883,-0.40026352,-0.04911731,1
0.7651992,-0.3872873,-0.04064499,1
0.7945976,-0.38078654,-0.03316821,1
0.81871873,-0.35010234,-0.03640388,1
0.84360594,-0.290789,-0.047386512,1
0.8587481,-0.24531132,-0.05482717,1
0.87356246,-0.2096816,-0.06570275,1
0.8766638,-0.18776181,-0.077259704,1
0.86096394,-0.16620415,-0.09611051,1
0.8365905,-0.14444378,-0.11099087,1
0.84034556,-0.0978908,-0.110543594,1
0.80806965,-0.108273886,-0.12389456,1
0.77226007,-0.12286774,-0.12853138,1
0.74885267,-0.11722974,-0.124331996,1
0.7318665,-0.11746638,-0.11805381,1
0.7117217,-0.13061944,-0.11759831,1
0.6732259,-0.16613191,-0.12141295,1
0.63492215,-0.20206743,-0.12522621,1
0.624729,-0.21570808,-0.10783701,1
0.613321,-0.21868914,-0.10495441,1
0.59411305,-0.23427778,-0.101465836,1
0.5726147,-0.24435163,-0.1061915,1
0.5564399,-0.22594947,-0.09956317,1
0.5488699,-0.20700154,-0.09775452,1
0.5389015,-0.18885761,-0.09887238,1
0.5215466,-0.1923014,-0.099590704,1
0.50381875,-0.19674546,-0.102625564,1
0.4818137,-0.21172804,-0.114524856,1
0.4495413,-0.22489014,-0.13285632,1
0.43173274,-0.2059091,-0.1277675,1
0.4228844,-0.1819903,-0.11475062,1
0.4208049,-0.17103201,-0.099067464,1
0.41554734,-0.20905596,-0.09105724,1
0.38845393,-0.2734654,-0.110009626,2
0.3611384,-0.30747187,-0.1245376,2
0.35060108,-0.28361836,-0.11631426,2
0.3624304,-0.220123,-0.08548729,2
0.3861443,-0.12943596,-0.04808311,2
0.39942446,-0.03263621,-0.042387053,2
0.4006082,-0.030346297,-0.05119069,2
0.36830845,-0.11661435,-0.08145808,2
0.31779727,-0.22570321,-0.119560406,2
0.25909966,-0.365584,-0.14310378,2
0.23216325,-0.45742056,-0.11660822,2
0.2634075,-0.47460335,-0.057890013,2
0.304712,-0.47148094,-0.012426272,2
0.34757015,-0.42138985,0.052420318,2
0.38813612,-0.38384554,0.055269524,2
0.4479637,-0.33771172,0.07513143,2
0.45659718,-0.34284782,0.067517534,2
0.46787468,-0.33025953,0.059434935,2
0.47708192,-0.30643666,0.05609496,1
0.47569153,-0.29165792,0.05293192,1
0.47359303,-0.27760306,0.047236487,1
0.4691509,-0.2659618,0.03609605,1
0.46676323,-0.24909058,0.036736146,1
0.47362843,-0.23574823,0.045567736,1
0.46800274,-0.25002822,0.046040967,1
0.45331818,-0.28996485,0.045082346,2
0.4357314,-0.31677982,0.04110594,2
0.43757522,-0.32821158,0.051836982,2
0.4422591,-0.3268814,0.05948682,2
0.44487852,-0.29611468,0.07122482,2
0.4561597,-0.25974166,0.06752719,2
0.46165636,-0.24287206,0.06877531,2
0.4657261,-0.2427912,0.069236144,2
0.46265092,-0.2525006,0.061096206,2
0.44540024,-0.28066617,0.050034955,2
0.4358267,-0.29941872,0.04733564,2
0.43749073,-0.30641282,0.051196948,2
0.4342419,-0.31453508,0.0512809,2
0.43963507,-0.30742243,0.051809445,2
0.46007296,-0.30990416,0.06701915,2
0.4730402,-0.3241044,0.07481022,2
0.47529402,-0.33616865,0.076457724,2
0.48039183,-0.34984067,0.07488607,1
0.48615876,-0.34786904,0.07305114,1
0.5008335,-0.3261935,0.07465668,1
0.51684445,-0.30440596,0.06926124,1
0.5306299,-0.2849803,0.06613372,1
0.54449165,-0.28318885,0.068339154,1
0.5610182,-0.282828,0.06849174,1
0.5515491,-0.30133215,0.065192595,1
0.54888546,-0.29151118,0.060507372,1
0.5549151,-0.2603828,0.052644685,1
0.5588497,-0.21320766,0.035763368,1
0.57091296,-0.15653756,0.021563396,1
0.5771712,-0.11758942,0.0027451366,1
0.57365704,-0.108916305,-0.008109644,1
0.5649544,-0.11366167,-0.01567696,1
0.53636897,-0.15620267,-0.025272414,1
0.49850526,-0.21091244,-0.04142888,1
0.47300956,-0.2574826,-0.043911874,1
0.46852133,-0.27255112,-0.038316593,1
0.47433248,-0.27522904,-0.020268425,1
0.48505905,-0.27126664,-0.010193318,1
0.4938623,-0.27107614,0.0007738024,1
0.50171363,-0.26186958,0.009700075,1
0.5014084,-0.23664114,0.006146893,1
0.5047393,-0.21382451,0.010618046,1
0.5005867,-0.19720289,0.0054381043,1
0.5026321,-0.17374891,0.00229083,1
0.4946418,-0.16306373,-0.0062616765,1
0.4878277,-0.15612772,-0.013985753,1
0.47273824,-0.16840553,-0.02105625,1
0.4516462,-0.1725237,-0.02712141,1
