Feature1,Feature2,Feature3,Cluster
-0.57145435,-0.40816438,0.6360882,1
-0.56631625,-0.41760522,0.6089002,1
-0.576856,-0.4320613,0.5494728,1
-0.59645146,-0.43164223,0.5054292,1
-0.62760466,-0.43101,0.4568643,1
-0.6509952,-0.44830036,0.4061055,1
-0.6840222,-0.44623816,0.37196216,1
-0.73089546,-0.410878,0.36646196,1
-0.7586839,-0.39187962,0.37558424,1
-0.77727133,-0.38127387,0.37465551,1
-0.77915305,-0.37600034,0.3845139,1
-0.7607326,-0.36217612,0.4103058,1
-0.74349564,-0.3575335,0.43513602,1
-0.7204766,-0.3519079,0.46021974,1
-0.6970962,-0.3510185,0.47960705,1
-0.6813361,-0.3489011,0.4890076,1
-0.6708703,-0.35883188,0.47237292,1
-0.66941434,-0.36497366,0.4504556,1
-0.6670826,-0.36658424,0.4295538,1
-0.66372806,-0.36544,0.41609412,1
-0.64672536,-0.3647411,0.42354587,1
-0.62254596,-0.3656816,0.44109607,1
-0.604785,-0.36787617,0.44118536,1
-0.6063021,-0.3662269,0.43509117,1
-0.61941785,-0.36860138,0.4161334,1
-0.63900495,-0.36765045,0.3882556,1
-0.6607343,-0.36761016,0.35816866,1
-0.68620753,-0.3659364,0.32856992,1
-0.6954934,-0.36742783,0.31221506,1
-0.7058627,-0.36734587,0.3045875,1
-0.71431863,-0.35734636,0.31332162,1
-0.7172956,-0.354887,0.3333097,1
-0.74607724,-0.35273558,0.33106035,1
-0.77725655,-0.35611945,0.32092983,1
-0.8148474,-0.36344922,0.30365375,1
-0.8445975,-0.36579233,0.29561642,1
-0.85613143,-0.36694133,0.30275545,1
-0.8646215,-0.3668629,0.3158314,1
-0.8582435,-0.35589188,0.35863364,1
-0.83646864,-0.34985244,0.4023556,1
-0.81476825,-0.35641658,0.4464103,1
-0.7912887,-0.35969305,0.48713034,1
-0.759448,-0.3726467,0.502276,1
-0.7452616,-0.38228005,0.4996031,1
-0.74947953,-0.38337475,0.4811749,1
-0.75059384,-0.39098173,0.47554606,1
-0.7625026,-0.38534278,0.4715156,1
-0.78855175,-0.39245456,0.4434339,1
-0.8219754,-0.3975768,0.4227079,1
-0.8448511,-0.39269257,0.41892403,1
-0.8489564,-0.38716775,0.42433268,1
-0.8457335,-0.390576,0.43645635,1
-0.81713444,-0.39523154,0.47022778,1
-0.7770278,-0.40095586,0.5071076,1
-0.7423083,-0.410573,0.53040725,1
-0.7118727,-0.42476547,0.55141896,1
-0.69188106,-0.43649143,0.5556057,1
-0.6838675,-0.4492706,0.5334282,1
-0.6812635,-0.46286464,0.49506623,1
-0.684277,-0.4717083,0.46918055,1
-0.68880206,-0.4745025,0.4548109,1
-0.689073,-0.4811948,0.4368027,1
-0.69534487,-0.48172206,0.43694383,1
-0.69921476,-0.484797,0.44013435,1
-0.7112227,-0.48937702,0.42861354,1
-0.72898173,-0.49546218,0.41891637,1
-0.74954265,-0.50431573,0.40515673,1
-0.7676289,-0.51928085,0.3860832,1
-0.7872813,-0.5328313,0.3800253,1
-0.82026523,-0.5363503,0.36777246,1
-0.86023504,-0.5444403,0.35891974,1
-0.89403075,-0.55116117,0.35656458,1
-0.92367786,-0.54874015,0.36307824,1
-0.9596578,-0.5475303,0.37142092,1
-0.9621501,-0.5530508,0.39639974,1
-0.9631365,-0.5514975,0.42602,1
-0.95528764,-0.5481493,0.46503237,1
-0.9551733,-0.5517699,0.5049751,1
-0.97481257,-0.54873174,0.528985,1
-1.0094247,-0.55104995,0.53841114,1
-1.0228376,-0.5640502,0.5372245,1
-1.0160851,-0.5560243,0.56434816,1
-0.96474135,-0.5645647,0.60692054,1
-0.90217084,-0.57589906,0.6506962,1
-0.8218266,-0.5589574,0.743125,1
-0.7308089,-0.56007034,0.8133088,1
-0.67960006,-0.5663087,0.8436896,1
-0.676446,-0.5889103,0.8057256,1
-0.7034182,-0.59941036,0.71716213,1
-0.72565883,-0.6233655,0.61810213,1
-0.7564307,-0.62723315,0.55106586,1
-0.80834156,-0.62355226,0.4928589,1
-0.8326102,-0.6249432,0.475573,1
-0.8356641,-0.6205792,0.47594112,1
-0.83006555,-0.61228734,0.50080293,1
-0.7995587,-0.61078316,0.5458028,1
-0.75285596,-0.6026718,0.5868872,1
-0.70368105,-0.62030315,0.60251546,1
-0.6282639,-0.6325807,0.6384601,1
-0.5719833,-0.6356845,0.666275,1
-0.5439089,-0.6434783,0.65922886,1
-0.51229125,-0.6701911,0.61920744,1
-0.5110991,-0.67164266,0.5778196,1
-0.5150746,-0.6742095,0.52563035,1
-0.51418144,-0.69834024,0.47208893,1
-0.5272755,-0.75041586,0.38443643,1
-0.5455391,-0.74597,0.35304782,1
-0.5719984,-0.73211944,0.3202731,1
-0.59828717,-0.7045859,0.3345003,1
-0.61298406,-0.70883083,0.32183287,1
-0.6165567,-0.70846856,0.3125633,1
-0.6099246,-0.6786722,0.34505427,1
-0.58776593,-0.6496591,0.39030528,1
-0.56935555,-0.6329921,0.42402884,1
-0.54917955,-0.6298455,0.4433429,1
-0.525113,-0.61969554,0.4593145,1
-0.51675284,-0.6169221,0.45215717,1
-0.5166543,-0.63860303,0.4233995,1
-0.5464789,-0.6487143,0.36875102,1
-0.5722848,-0.6766226,0.30104658,1
-0.59034157,-0.6718708,0.27514613,1
-0.624784,-0.64911187,0.2626423,1
-0.6533744,-0.63606495,0.258783,1
-0.66526437,-0.6349446,0.2626761,1
-0.6870492,-0.6064465,0.2679407,1
-0.70432574,-0.5482267,0.31707552,1
-0.6978556,-0.54555404,0.33670342,1
-0.6877939,-0.5442123,0.34172517,1
-0.6779937,-0.5478058,0.33707133,1
-0.6767936,-0.5396352,0.34078825,1
-0.67092925,-0.53325564,0.35493284,1
-0.6580983,-0.53630996,0.35248426,1
-0.64741164,-0.5480937,0.3453234,1
-0.6342243,-0.5420268,0.347939,1
-0.6237,-0.53582937,0.34530112,1
-0.624497,-0.5337884,0.33524826,1
-0.6379711,-0.52852947,0.32189706,1
-0.6524208,-0.5218389,0.31175652,1
-0.6586467,-0.5176035,0.30024523,1
-0.6598454,-0.5188068,0.2819089,1
-0.6524543,-0.5094154,0.28024948,1
-0.63752955,-0.49551815,0.29760054,1
-0.61838764,-0.4944138,0.3063725,1
-0.60291517,-0.48935688,0.32932,1
-0.60700786,-0.47842062,0.33237398,1
-0.60923135,-0.47968328,0.30967262,1
-0.59685713,-0.47838587,0.29576716,1
-0.57609224,-0.47165096,0.2979129,1
-0.54888964,-0.449735,0.32363674,1
-0.519443,-0.4447952,0.34138787,1
-0.4946798,-0.42718148,0.3646522,1
-0.5089258,-0.4389431,0.33606732,1
-0.5228646,-0.45485097,0.289138,1
-0.5426083,-0.46267176,0.23919302,1
-0.5724317,-0.50139683,0.14368458,2
-0.6085236,-0.5001691,0.08577389,2
-0.6478742,-0.42578834,0.13965446,2
-0.674053,-0.38253862,0.15220204,2
-0.68567526,-0.36924672,0.18657523,2
-0.69927806,-0.35318696,0.19364128,2
-0.71547365,-0.34028208,0.21326563,1
-0.72485703,-0.349626,0.21029577,1
-0.7352923,-0.33981955,0.22376248,1
-0.73729783,-0.33448973,0.23713043,1
-0.73265207,-0.33166075,0.2508982,1
-0.72700125,-0.32440513,0.2801383,1
-0.71099555,-0.32877612,0.29918283,1
-0.6962189,-0.34130943,0.31254908,1
-0.6945594,-0.33349448,0.3315719,1
-0.6930276,-0.3372559,0.33510998,1
-0.709025,-0.33935463,0.3224852,1
-0.7164628,-0.33970755,0.3174423,1
-0.7263769,-0.34374946,0.30654314,1
-0.7334608,-0.3482005,0.30131516,1
-0.7162215,-0.34620088,0.31849954,1
-0.6906648,-0.33699954,0.34377658,1
-0.66909695,-0.33392155,0.3666348,1
-0.6507254,-0.33178622,0.39415142,1
-0.64185363,-0.33749223,0.39546025,1
-0.63879335,-0.3436095,0.38459185,1
-0.64291006,-0.3521846,0.3580678,1
-0.6485734,-0.36048144,0.34167603,1
-0.654096,-0.35580176,0.3249952,1
-0.65447474,-0.36013728,0.304412,1
-0.65521896,-0.3504178,0.31481546,1
-0.6550476,-0.3475023,0.32457986,1
-0.65638703,-0.34731913,0.31448004,1
-0.6554608,-0.34571052,0.314728,1
-0.6448467,-0.34798998,0.31950283,1
-0.64448524,-0.35135245,0.31824493,1
-0.6552282,-0.35589784,0.30297688,1
-0.6750539,-0.35228592,0.29221082,1
-0.6952885,-0.35008657,0.28295586,1
-0.6940691,-0.3429004,0.29180202,1
-0.6835932,-0.34005553,0.30588904,1
-0.66591156,-0.33741462,0.3215443,1
-0.64069253,-0.33658797,0.34300488,1
-0.6308591,-0.3300442,0.36036533,1
-0.62288666,-0.3284498,0.3838058,1
-0.61175984,-0.3417521,0.38568753,1
-0.6107268,-0.34506422,0.37010086,1
-0.6060556,-0.35060555,0.35415822,1
-0.6100729,-0.36229414,0.3285351,1
-0.6175055,-0.353755,0.33073717,1
-0.62501687,-0.35318476,0.32958785,1
-0.6432325,-0.34964228,0.32532153,1
-0.65976673,-0.34713763,0.31823447,1
-0.67712253,-0.34170276,0.3037567,1
-0.68912274,-0.33305347,0.3044164,1
-0.69156975,-0.32625717,0.31515786,1
-0.68770725,-0.32145166,0.32810247,1
-0.67646545,-0.31729412,0.34723863,1
-0.6599562,-0.31467777,0.3615162,1
-0.64514595,-0.3083369,0.38300645,1
-0.6312775,-0.3127951,0.3874886,1
-0.6211321,-0.31698036,0.38824075,1
-0.60815424,-0.3198474,0.38935128,1
-0.587582,-0.32256585,0.39130962,1
-0.5607938,-0.32741642,0.39522696,1
-0.54730016,-0.33098125,0.38597807,1
-0.5524173,-0.3362884,0.36802164,1
-0.5761079,-0.33726206,0.34092706,1
-0.6148243,-0.33864987,0.2953122,1
-0.6559738,-0.34816122,0.24913663,1
-0.69995594,-0.34320778,0.21034288,2
-0.7467982,-0.35374022,0.16747847,2
-0.783177,-0.32183594,0.18197215,2
-0.79544,-0.3072341,0.20943177,1
-0.7997169,-0.29013103,0.25467318,1
-0.8057701,-0.28629315,0.2780917,1
-0.80071455,-0.28536546,0.30794466,1
-0.78926915,-0.27921426,0.33363688,1
-0.77461416,-0.28339452,0.35167208,1
-0.7654424,-0.2798596,0.36772978,1
-0.7479078,-0.2775448,0.3878237,1
-0.73272735,-0.2736913,0.39984468,1
-0.71531063,-0.27399266,0.41348064,1
-0.6960845,-0.26813415,0.43895477,1
-0.6795159,-0.2641256,0.45056498,1
-0.6472787,-0.26996297,0.4610008,1
-0.62817603,-0.26627868,0.46317992,1
-0.61784416,-0.26925018,0.4583882,1
-0.61700726,-0.27754623,0.44103876,1
-0.62031436,-0.28284177,0.4199921,1
-0.61075145,-0.28085437,0.41526505,1
-0.59834296,-0.28483757,0.40296376,1
-0.57878745,-0.29117107,0.4003922,1
-0.56154054,-0.28765923,0.39806244,1
-0.5427686,-0.29392922,0.39270744,1
-0.5312853,-0.28466773,0.3956625,1
-0.5347183,-0.288852,0.38004693,1
-0.5384391,-0.30397415,0.34997725,1
-0.54568416,-0.3165555,0.30658197,2
-0.55745405,-0.32582998,0.2674867,2
-0.5725555,-0.30540448,0.26549557,2
-0.603748,-0.29896387,0.24634117,2
-0.62757033,-0.28110772,0.2503937,2
-0.6553802,-0.27042872,0.23783588,2
-0.68366927,-0.2600742,0.23321459,2
-0.69810885,-0.25180835,0.24248746,2
-0.71231323,-0.24063979,0.24826849,2
-0.71226966,-0.2312621,0.27642766,2
-0.7106123,-0.22116543,0.30254376,0
-0.70716095,-0.21642534,0.33840987,0
-0.6971291,-0.21786334,0.37306046,0
-0.6821327,-0.22256716,0.37545404,1
-0.67431015,-0.22110726,0.39028817,1
-0.66691357,-0.22402425,0.3921467,1
-0.66345924,-0.2248591,0.3944125,1
-0.659409,-0.2168989,0.3979156,1
-0.66536117,-0.21166275,0.38695973,0
-0.6759302,-0.20350142,0.38448253,0
-0.693491,-0.19842322,0.36898303,0
-0.7142855,-0.18811391,0.35808042,0
-0.7258095,-0.17591867,0.35415366,0
-0.7263801,-0.16808072,0.3584887,0
-0.72758406,-0.1621245,0.3627298,0
-0.7233184,-0.154418,0.37364483,0
-0.7175522,-0.14402248,0.38408902,0
-0.71237016,-0.13534188,0.40325052,0
-0.7085586,-0.13747273,0.40255773,0
-0.7098124,-0.13553719,0.40496007,0
-0.70168895,-0.13560142,0.40324968,0
-0.691315,-0.13464777,0.4004498,0
-0.6776716,-0.13577017,0.40722543,0
-0.6575869,-0.14340217,0.41979688,0
-0.63643056,-0.14749415,0.42862874,0
-0.6214083,-0.14489783,0.43344182,0
-0.61429405,-0.1461623,0.43018913,0
-0.63091075,-0.15083916,0.40753773,0
-0.64330375,-0.15893967,0.38251242,0
-0.648308,-0.16017996,0.36209446,0
-0.6594172,-0.15034653,0.34759313,0
-0.6618636,-0.14856079,0.34670776,0
-0.6677566,-0.1384,0.3474767,0
-0.66838443,-0.13047002,0.3627264,0
-0.6644799,-0.12578933,0.37998867,0
-0.6546559,-0.122251585,0.3920898,0
-0.6477651,-0.12689868,0.39763838,0
-0.6432638,-0.14121242,0.3818541,0
-0.6436083,-0.1424207,0.3773973,0
-0.6381878,-0.14924367,0.38767543,0
-0.63316655,-0.15439461,0.38843238,0
-0.63369614,-0.15853144,0.39160424,0
-0.6379401,-0.16670208,0.38482708,0
-0.6438496,-0.16843899,0.37795737,0
-0.6558775,-0.1667886,0.37267858,0
-0.67219055,-0.16407567,0.37126556,0
-0.68487495,-0.16666818,0.3679626,0
-0.6925823,-0.1686294,0.3617178,0
-0.7143733,-0.16813959,0.34848964,0
-0.7547882,-0.16787326,0.3438873,0
-0.77835923,-0.16831388,0.3475455,0
-0.7991054,-0.1632048,0.35013014,0
-0.8003294,-0.16221981,0.36501566,0
-0.7994206,-0.16045715,0.38356906,0
-0.7978019,-0.15854107,0.40470922,0
-0.7961661,-0.16588564,0.41637355,0
-0.79228806,-0.16736758,0.43661767,0
-0.80247635,-0.16691563,0.45232642,0
-0.819521,-0.17169221,0.44974482,0
-0.818839,-0.1767028,0.43788603,0
-0.8073943,-0.17522627,0.4419381,0
-0.7883349,-0.1704077,0.46511406,0
-0.75061476,-0.16614644,0.5083761,0
-0.7235228,-0.16099483,0.5379359,0
-0.6900033,-0.16703294,0.5574353,0
-0.66038615,-0.17082106,0.5648721,0
-0.64164865,-0.16871183,0.5660957,0
-0.6258848,-0.17754586,0.5429774,0
-0.61345667,-0.19404031,0.5079013,0
-0.6206867,-0.19442876,0.4832276,0
-0.6313494,-0.19580947,0.46161032,0
-0.63539904,-0.20408534,0.44082683,0
-0.6417361,-0.20140894,0.4318455,0
-0.6495723,-0.20953782,0.40528014,0
-0.65444505,-0.21096493,0.39847088,0
-0.6494444,-0.20384546,0.40459305,0
-0.64147,-0.20585494,0.40296835,0
-0.6208584,-0.20996378,0.41854137,1
-0.5974192,-0.21438585,0.4301415,1
-0.5598689,-0.22495197,0.4419049,1
-0.5311297,-0.23169945,0.4451145,1
-0.50987315,-0.23424217,0.4530065,1
-0.49637163,-0.23339547,0.44894853,1
-0.49176687,-0.24818237,0.42140538,1
-0.5009844,-0.25717714,0.39079192,2
-0.4943012,-0.26378015,0.37416172,2
-0.4711964,-0.29513973,0.35253635,2
-0.45256013,-0.31022176,0.3420268,2
-0.46200538,-0.3031156,0.3339049,2
-0.47221404,-0.27414486,0.3497716,2
-0.4802171,-0.27004093,0.33371374,2
-0.48254114,-0.27680796,0.3104898,2
-0.47632426,-0.28557062,0.28204396,2
-0.48950154,-0.31528208,0.22710893,2
-0.51364934,-0.29565,0.2193492,2
-0.5385141,-0.24105519,0.24653941,2
-0.55805135,-0.23178284,0.23979393,2
-0.57880193,-0.2327316,0.21919486,2
-0.59606826,-0.23672213,0.17844322,2
-0.6303028,-0.2060724,0.1784853,2
-0.6401965,-0.18847217,0.19244254,2
-0.6462844,-0.1636771,0.22784042,2
-0.6562839,-0.15924522,0.25256044,2
-0.65721744,-0.17122053,0.25769722,2
-0.6559609,-0.16756786,0.2716,2
-0.6442155,-0.17316808,0.28507337,2
-0.6248613,-0.16696353,0.30698633,2
-0.59980816,-0.16620883,0.32240048,2
-0.56606096,-0.16876522,0.34395963,2
-0.53991556,-0.1689059,0.3498128,2
-0.540527,-0.16430466,0.35090032,2
-0.5500746,-0.17134665,0.32506546,2
-0.5604053,-0.18933697,0.28050283,2
-0.5716103,-0.19253843,0.23967376,2
-0.58735013,-0.19968905,0.20308703,2
-0.600618,-0.1980312,0.18951774,2
-0.61092055,-0.18460566,0.19500285,2
-0.6095262,-0.17926703,0.20290864,2
-0.59318453,-0.16726749,0.22922227,2
-0.5695134,-0.15404564,0.26118138,2
-0.5264584,-0.15300073,0.28372988,2
-0.49812543,-0.14732867,0.29205832,2
-0.48248863,-0.13488254,0.30327657,2
-0.47067893,-0.13436063,0.2942714,2
-0.47024602,-0.1463121,0.2626585,2
-0.49089575,-0.15831286,0.20656222,2
-0.50367874,-0.16898118,0.16308442,2
-0.5142305,-0.15526022,0.14562532,2
-0.51919746,-0.14714645,0.14651564,2
-0.5226821,-0.14411053,0.15237504,2
-0.5068624,-0.110148475,0.19810995,2
-0.49424112,-0.11519262,0.21709657,2
-0.4962582,-0.12719752,0.20537603,2
-0.51326215,-0.1259474,0.19751465,2
-0.5416965,-0.13342248,0.17288962,2
-0.5577285,-0.15234566,0.12232345,2
-0.58589906,-0.14457808,0.10306532,2
-0.6061115,-0.14054912,0.10746352,2
-0.6158761,-0.12537064,0.1256713,2
-0.61824214,-0.12000467,0.14315999,2
-0.6156618,-0.11938807,0.18565631,2
-0.6198742,-0.11090018,0.21408409,2
-0.63719314,-0.11926824,0.21632937,2
-0.6728076,-0.12246078,0.20147671,2
-0.6988463,-0.128501,0.17996171,2
-0.7206207,-0.124274984,0.18742043,2
-0.73297566,-0.11397524,0.19535384,2
-0.73349255,-0.10588673,0.22065136,2
-0.7293559,-0.09502886,0.258671,0
-0.7229977,-0.08642517,0.28371868,0
-0.70990884,-0.078571215,0.32309633,0
-0.67832595,-0.07831256,0.35214454,0
-0.63985705,-0.09182125,0.36758915,0
-0.5985963,-0.1056284,0.3634145,0
-0.5647093,-0.11991629,0.3697492,0
-0.5400765,-0.12611204,0.37820604,2
-0.51758647,-0.132964,0.37051904,2
-0.51099986,-0.13847348,0.34977454,2
-0.50430375,-0.1508706,0.31520864,2
-0.49690175,-0.1462686,0.28830916,2
-0.49763227,-0.14403272,0.25943008,2
-0.50601745,-0.14284997,0.24044925,2
-0.51148623,-0.13295345,0.23503804,2
-0.51289696,-0.12633584,0.22992453,2
-0.5008208,-0.11780338,0.22634372,2
-0.46447742,-0.104633436,0.2480407,2
-0.4057197,-0.07749002,0.3050477,2
-0.3491224,-0.03871154,0.34897736,2
-0.3088218,-0.028554082,0.36732417,2
-0.29891935,-0.016696304,0.35552713,2
-0.32623166,-0.04286322,0.29166183,2
-0.37170327,-0.09273084,0.18115947,2
-0.39721668,-0.13653629,0.059169557,2
-0.45552117,-0.1911644,-0.051463835,2
-0.51864755,-0.14722705,-0.066003986,2
-0.58616525,-0.100773945,-0.030486718,2
-0.634296,-0.055353507,-0.0027061328,2
-0.67031056,-0.060626015,0.01901985,2
-0.71049607,-0.04992707,0.06069219,2
-0.7421661,-0.056337222,0.073928505,2
-0.76735216,-0.039335176,0.09924482,2
-0.77920145,-0.016615525,0.1503536,0
-0.7760845,-0.010530174,0.21671069,0
-0.7689029,-0.015690476,0.24885914,0
-0.7585954,-0.027520418,0.28847906,0
-0.7606897,-0.039008602,0.29324862,0
-0.76449627,-0.04024437,0.29970944,0
-0.7612858,-0.028574288,0.31914458,0
-0.76420075,-0.029412702,0.3259566,0
-0.76043946,-0.031391487,0.3275204,0
-0.77392894,-0.032412693,0.31772864,0
-0.78335,-0.0233296,0.3205094,0
-0.7947175,-0.016650513,0.33126885,0
-0.7771676,-0.013864458,0.34454527,0
-0.766416,-0.02474697,0.3501655,0
-0.75483555,-0.036683872,0.34165275,0
-0.7543693,-0.040188774,0.34242487,0
-0.7604125,-0.039008602,0.34604603,0
-0.76306695,-0.046176776,0.34014353,0
-0.75768834,-0.048257634,0.34153724,0
-0.74738485,-0.05931972,0.3319705,0
-0.7320571,-0.06013924,0.3356527,0
-0.7042244,-0.058102116,0.35379896,0
-0.6745605,-0.05809103,0.39437294,0
-0.65148085,-0.06380533,0.4044699,0
-0.64094037,-0.06602943,0.41089937,0
-0.62489384,-0.07317926,0.41123778,0
-0.6151185,-0.07957479,0.4036504,0
-0.6152312,-0.08474727,0.38379407,0
-0.6055167,-0.08686611,0.38378587,0
-0.59367096,-0.07634848,0.38671854,0
-0.5829494,-0.080077484,0.38956124,0
-0.57652557,-0.07380554,0.39399523,0
-0.5577882,-0.07108255,0.41084617,0
-0.54309464,-0.06939456,0.41505867,0
-0.54999745,-0.07390572,0.38739628,0
-0.5666301,-0.070721224,0.37919998,0
-0.5703019,-0.064655736,0.37877795,0
-0.5769837,-0.068489954,0.3589855,0
-0.576342,-0.06581892,0.35758978,0
-0.5615689,-0.06497608,0.37285197,0
-0.5541011,-0.058186844,0.38829958,0
-0.54874897,-0.05796288,0.39385256,0
-0.53600603,-0.05504045,0.41223127,0
-0.5141044,-0.06379433,0.41622525,0
-0.48144084,-0.06885712,0.41068375,0
-0.4596411,-0.06904179,0.39146152,2
-0.43888396,-0.05795464,0.39799112,2
-0.41648346,-0.05967298,0.39771327,2
-0.3904919,-0.05530326,0.4044369,2
-0.36040097,-0.052176178,0.41243723,2
-0.35292864,-0.052750513,0.38737532,2
-0.38819695,-0.055894405,0.32682452,2
-0.43528664,-0.07888676,0.25633633,2
-0.47140092,-0.09426363,0.20063461,2
-0.46851575,-0.09626976,0.18719752,2
-0.41865683,-0.06785767,0.20549998,2
-0.37953162,-0.03039077,0.2624456,2
-0.36223006,0.033444986,0.31916302,2
-0.3298691,0.04102893,0.3628952,2
-0.3467974,-0.01331304,0.33499256,2
-0.3308052,-0.03387192,0.2772277,2
-0.34287432,-0.06440424,0.18750918,2
-0.3482017,-0.09182022,0.07707063,2
-0.37560546,-0.080659375,0.06322959,2
-0.37055147,0.0031094328,0.15535192,2
-0.3519066,0.04884839,0.19971761,2
-0.3534993,0.0339531,0.2001966,2
-0.35990924,0.03744997,0.1720888,2
-0.39339113,0.025832996,0.14457878,2
-0.42505652,-0.0031082183,0.07937499,2
-0.46527147,-0.015647233,0.022376329,2
-0.48744482,0.00406567,5.082041e-05,2
-0.50313425,0.03997071,-0.0045710877,2
-0.51685673,0.07820149,0.039777137,2
-0.54314166,0.11362934,0.06915395,2
-0.59007466,0.106919035,0.058081143,2
-0.6260311,0.09191948,0.03805077,2
-0.69736713,0.066474214,-0.008535303,2
-0.76718044,0.06004317,-0.062408097,2
-0.8635796,0.057658955,-0.095813386,2
-0.95763075,0.091415495,-0.11305872,2
-1.0481967,0.12530525,-0.08664846,0
-1.1152467,0.16919862,-0.035059683,0
-1.1402202,0.21085052,0.037919,0
-1.1501558,0.25716949,0.11443754,0
-1.1405824,0.29110426,0.18220353,0
-1.1208005,0.3148235,0.28706336,0
-1.0835412,0.3005265,0.34170836,0
-1.0291268,0.276815,0.41692305,0
-0.97326297,0.25494272,0.4573542,0
-0.9304197,0.22302322,0.46672368,0
-0.9082333,0.19420694,0.46922934,0
-0.8820363,0.17649259,0.47448292,0
-0.8599217,0.15772788,0.4801416,0
-0.8340274,0.1389504,0.47426087,0
-0.8037826,0.122862324,0.48106036,0
-0.7714233,0.11754291,0.48760465,0
-0.7460248,0.1057256,0.48871386,0
-0.7279694,0.098611325,0.5082259,0
-0.7030245,0.091113776,0.52379686,0
-0.68690014,0.075982735,0.52394307,0
-0.67664194,0.050740823,0.49770334,0
-0.6653181,0.036424696,0.4812234,0
-0.6540887,0.019073889,0.47128078,0
-0.6397785,0.011808261,0.47962168,0
-0.6243391,0.007562071,0.49584332,0
-0.6179395,0.00079880655,0.50012165,0
-0.59564984,-0.0067881793,0.5009373,0
-0.59434307,-0.011089385,0.4944113,0
-0.5928552,-0.01916109,0.49406034,0
-0.58565295,-0.024674267,0.49281424,0
-0.5745066,-0.025650546,0.4945187,0
-0.56895024,-0.031105816,0.49070287,0
-0.5725047,-0.030268773,0.48433137,0
-0.5804712,-0.026096284,0.49309722,0
-0.59997535,-0.022367075,0.487199,0
-0.6201268,-0.017563745,0.46667147,0
-0.664582,-0.011398211,0.44644523,0
-0.70816034,-0.008106276,0.42211595,0
-0.74857706,-0.004901409,0.40333307,0
-0.7803076,0.0023831278,0.4016527,0
-0.8114868,0.014288083,0.41287363,0
-0.83275455,0.02593109,0.43590313,0
-0.8479323,0.0383247,0.4580574,0
-0.89908993,0.036063,0.46185917,0
-0.9183476,0.05010502,0.47182044,0
-0.9381348,0.051528677,0.5011888,0
-0.9494286,0.044708595,0.49752635,0
-0.955306,0.041821823,0.51323605,0
-0.93953496,0.04487084,0.5497229,0
-0.9095579,0.030990407,0.59729964,0
-0.89337206,0.02246584,0.62141174,0
-0.8768511,0.00215213,0.6462643,0
-0.86367136,-0.00761427,0.671331,0
-0.8439938,-0.039555892,0.64408225,0
-0.8382955,-0.053965285,0.6448944,0
-0.811812,-0.06483115,0.65717936,0
-0.7782653,-0.07659359,0.65756804,0
-0.73772305,-0.08884223,0.65801024,0
-0.699036,-0.091071084,0.6731964,0
-0.662661,-0.09973554,0.683829,0
-0.62333184,-0.11206807,0.6721056,0
-0.6120337,-0.11154182,0.6409417,0
-0.6067382,-0.1224798,0.59671235,0
-0.6042223,-0.13477696,0.55385077,0
-0.61671865,-0.1462159,0.4985255,0
-0.6260594,-0.15326266,0.46516985,0
-0.6308326,-0.16615255,0.43561333,0
-0.64353085,-0.16217402,0.4182679,0
-0.6493783,-0.16132773,0.4093472,0
-0.6581902,-0.16482995,0.40058208,0
-0.6484229,-0.16540822,0.4131746,0
-0.63728374,-0.1618862,0.4150355,0
-0.6210527,-0.1659952,0.4268254,0
-0.6084455,-0.16831404,0.43532383,0
-0.5910602,-0.17350079,0.4416663,0
-0.5953385,-0.1670312,0.44223374,0
-0.59556854,-0.17571323,0.43659392,0
-0.6111905,-0.17221986,0.42015254,0
-0.6479923,-0.17381887,0.39115787,0
-0.6833411,-0.16946165,0.36696354,0
-0.7161476,-0.16767186,0.3638185,0
-0.73396903,-0.15259786,0.37005994,0
-0.73856634,-0.14922215,0.39150542,0
-0.7403524,-0.13444875,0.41676,0
-0.73447853,-0.1281073,0.450203,0
-0.71997637,-0.12646812,0.47258565,0
-0.7045996,-0.12065996,0.50287884,0
-0.6918467,-0.11925787,0.5204303,0
-0.6795693,-0.12671576,0.51650447,0
-0.6674608,-0.13468297,0.51185685,0
-0.6543199,-0.14710258,0.5047219,0
-0.6308299,-0.15227968,0.51273817,0
-0.6177052,-0.15582962,0.5179583,0
-0.6082358,-0.16701148,0.5094335,0
-0.6072981,-0.17602031,0.49105766,0
-0.60261714,-0.1793715,0.4808467,0
-0.6032857,-0.18283081,0.46113706,0
-0.60127175,-0.20263581,0.43935338,0
-0.5951931,-0.20947112,0.42592615,1
-0.58047533,-0.2107453,0.42442688,1
-0.56039804,-0.20937996,0.42187753,1
-0.5446023,-0.21029368,0.42352918,1
-0.5398277,-0.2219599,0.40870398,1
-0.5379615,-0.23513894,0.3812357,2
-0.54539907,-0.24387345,0.35111725,2
-0.5564781,-0.2559084,0.3201036,2
-0.5667943,-0.27076522,0.28303352,2
-0.58589894,-0.27291262,0.25494614,2
-0.6155029,-0.2637145,0.23611942,2
-0.62923354,-0.25913835,0.23734722,2
-0.6371114,-0.24938814,0.25217274,2
-0.6382315,-0.24617948,0.26442525,2
-0.625517,-0.24031228,0.27687117,2
-0.6259254,-0.23155582,0.28469267,2
-0.64274216,-0.21924075,0.28911486,2
-0.67206675,-0.21495369,0.27959734,2
