日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,SMA_5,SMA_20,SMA_60,SMA_50,SMA_200,EMA_5,EMA_20,RSI,MACD,MACD_signal,MACD_hist,Support_Level,Resistance_Level,returns,volatility
2019-03-21,"18,642,534","1,359,237,840",72.6,73.1,72.5,73.0,+0.60,"9,064",72.05999999999999,72.1,71.0,70.974,77.6335,72.25194968063666,71.75455494205468,58.77692077078284,0.2097597192181979,0.1281950153851027,0.0815647038330952,70.974,77.6335,0.00828729281767937,0.010625705378394872
2019-03-22,"15,792,364","1,153,237,189",73.4,73.5,72.4,73.0, 0.00,"7,214",72.53999999999999,72.09,71.025,71.018,77.5955,72.50129978709111,71.87316875709709,58.77692077078284,0.2833339372554917,0.1592227997591805,0.1241111374963112,71.018,77.5955,0.0,0.010627500729058187
2019-03-25,"20,943,727","1,496,661,255",72.0,72.0,71.1,71.2,-1.80,"9,677",72.38,71.96000000000001,71.02666666666666,71.02600000000001,77.54400000000001,72.06753319139409,71.80905744689737,46.8616853604986,0.1941589350082893,0.1662100268090022,0.027948908199287,71.02600000000001,77.54400000000001,-0.024657534246575352,0.011360387615279787
2019-03-26,"6,931,426","496,968,496",71.8,71.9,71.5,71.8,+0.60,"4,040",72.28,71.875,71.04333333333332,71.06,77.48849999999999,71.9783554609294,71.80819483290715,50.46630891925654,0.1699430906834749,0.1669566395838968,0.002986451099578,71.06,77.48849999999999,0.008426966292134797,0.011447875225779561
2019-03-27,"9,927,799","714,018,971",72.0,72.0,71.8,71.9,+0.10,"3,964",72.18,71.8,71.04500000000002,71.12,77.439,71.95223697395294,71.81693818215409,51.06215002243063,0.1570110976576586,0.1649675311986492,-0.0079564335409905,71.12,77.439,0.001392757660167332,0.011439588466919738
2019-03-28,"7,847,350","563,115,125",72.0,72.0,71.5,71.8,-0.10,"3,271",71.94000000000001,71.75,71.05,71.20400000000001,77.3975,71.90149131596863,71.81532502194894,50.40913422208195,0.1371126860544507,0.1593965621698095,-0.0222838761153588,71.20400000000001,77.3975,-0.0013908205841447474,0.010042313467444379
2019-03-29,"37,626,532","2,745,565,736",71.9,73.5,71.6,73.5,+1.70,"14,309",72.04,71.78999999999999,71.085,71.288,77.363,72.4343275439791,71.9757702579538,59.81716573067372,0.255572760313413,0.1786318017985302,0.0769409585148827,71.288,77.363,0.023676880222841312,0.010936464797264029
2019-04-01,"171,442,589","13,641,328,837",77.0,80.8,76.7,80.8,+7.30,"66,838",73.96,72.22,71.25,71.53200000000001,77.359,75.2228850293194,72.81617309052963,78.59558560357725,0.9278070320511916,0.3284668478490625,0.599340184202129,71.53200000000001,77.359,0.0993197278911564,0.02094061344933386
2019-04-02,"102,552,317","8,433,290,573",81.8,83.6,81.3,82.0,+1.20,"44,503",76.0,72.725,71.42666666666666,71.774,77.356,77.4819233528796,73.69082327238395,80.23106411188452,1.5396395009961736,0.5707013784784849,0.9689381225176888,71.774,77.356,0.014851485148514865,0.0206841691785966
2019-04-03,"42,366,852","3,454,135,060",82.3,82.7,80.7,81.9,-0.10,"21,665",78.0,73.19500000000001,71.61333333333333,72.026,77.3565,78.9546155685864,74.472649627395,79.68465288570077,1.993472466682448,0.8552555961192776,1.1382168705631703,72.026,77.3565,-0.0012195121951218413,0.02069883089748584
2019-04-08,"50,206,746","4,147,309,372",82.5,83.1,82.0,82.4,+0.50,"20,339",80.12,73.735,71.81666666666666,72.286,77.354,80.10307704572428,75.2276353771669,80.4032984150011,2.3662080099787346,1.157446078891169,1.2087619310875657,72.286,77.354,0.006105006105006083,0.02062881678985608
2019-04-09,"28,246,484","2,328,939,888",82.8,82.9,82.0,82.5,+0.10,"11,999",81.92,74.325,72.01166666666667,72.562,77.34150000000001,80.90205136381618,75.92024153172244,80.55147914735444,2.6392491563222222,1.4538066943773795,1.1854424619448425,72.562,77.34150000000001,0.0012135922330096527,0.020512406274903208
2019-04-10,"34,543,224","2,864,109,342",82.9,83.4,82.4,83.0,+0.50,"13,695",82.36,74.955,72.21499999999999,72.816,77.31150000000001,81.60136757587746,76.59450424298696,81.31236210288512,2.8629794087984948,1.7356412372616028,1.127338171536892,72.816,77.31150000000001,0.0060606060606061,0.02050171832032869
2019-04-11,"46,823,031","3,932,810,310",83.6,84.7,83.3,83.8,+0.80,"19,623",82.72,75.585,72.44333333333334,73.08800000000001,77.3005,82.33424505058497,77.28074193413104,82.4925695596941,3.069457761493041,2.0024045421078904,1.0670532193851503,73.08800000000001,77.3005,0.009638554216867545,0.020465751096046553
2019-04-12,"60,490,750","5,210,724,455",85.6,86.7,85.6,86.5,+2.70,"28,080",83.64,76.375,72.73666666666666,73.41,77.31,83.72283003372331,78.15876651183285,85.76101620718502,3.411633590396235,2.2842503517655595,1.1273832386306757,73.41,77.31,0.03221957040572798,0.02104020388822122
2019-04-15,"73,767,290","6,541,107,310",87.8,89.8,87.2,89.3,+2.80,"32,992",85.02000000000001,77.285,73.09833333333334,73.78,77.3355,85.58188668914889,79.21983636784877,88.21760056823801,3.8642028741193,2.600240856236308,1.2639620178829922,73.78,77.3355,0.032369942196531776,0.021417464708861484
2019-04-16,"82,925,870","7,493,403,350",91.4,91.4,89.5,89.9,+0.60,"34,763",86.5,78.25,73.44166666666666,74.154,77.3655,87.02125779276594,80.23699480900602,88.66873800795473,4.222606696134591,2.924714024215965,1.2978926719186257,74.154,78.25,0.006718924972004547,0.021358657086790495
2019-04-17,"91,422,037","8,363,112,050",91.0,92.7,90.1,91.8,+1.90,"44,910",88.26,79.24000000000001,73.82833333333333,74.57600000000001,77.3995,88.61417186184396,81.3382333986245,89.9774401713117,4.606853488925651,3.2611419171579024,1.3457115717677488,74.57600000000001,79.24000000000001,0.021134593993325845,0.021329095972807344
2019-04-18,"161,976,542","15,205,017,590",94.0,97.2,90.5,91.6,-0.20,"75,202",89.82000000000001,80.20500000000001,74.19,75.01400000000001,77.4375,89.60944790789597,82.3155445035174,88.81463183346183,4.839447375141717,3.5768030087546654,1.2626443663870512,75.01400000000001,80.20500000000001,-0.002178649237472796,0.02129248267692478
2019-04-19,"85,815,908","7,722,931,247",92.6,92.9,88.6,88.9,-2.70,"44,291",90.3,81.03,74.51666666666667,75.39200000000001,77.464,89.37296527193065,82.94263550318242,74.7670056055052,4.751144039554404,3.811671214914613,0.939472824639791,75.39200000000001,81.03,-0.029475982532750966,0.022382382636226494
2019-04-22,"42,019,217","3,713,703,322",88.8,89.7,87.7,87.8,-1.10,"23,843",90.0,81.77000000000001,74.82333333333334,75.734,77.4825,88.84864351462045,83.40524164573648,69.91519749094056,4.540067135153464,3.957350398962384,0.5827167361910801,75.734,81.77000000000001,-0.012373453318335281,0.022381173939881694
2019-04-23,"66,167,792","5,800,876,996",88.2,88.5,86.8,88.3,+0.50,"28,446",89.67999999999999,82.535,75.15,76.084,77.4915,88.6657623430803,83.87140910804729,70.84143378888035,4.362840875179472,4.038448494205802,0.3243923809736699,76.084,82.535,0.005694760820045497,0.022075250572921975
2019-04-24,"56,834,676","4,979,883,410",89.0,89.1,86.1,86.9,-1.40,"21,783",88.7,83.32000000000001,75.42666666666668,76.424,77.482,88.07717489538688,84.15984633585231,64.82346935200117,4.062588496280441,4.04327649462073,0.0193120016597108,76.424,83.32000000000001,-0.015855039637599044,0.022390769084836757
2019-04-25,"32,202,088","2,786,502,667",86.0,87.2,85.8,86.8,-0.10,"14,711",87.74,84.07000000000001,75.70333333333335,76.76,77.478,87.65144993025791,84.41128954196161,64.40262404847604,3.7730735157038993,3.989235898837364,-0.2161623831334647,76.76,84.07000000000001,-0.0011507479861910808,0.022428547351862383
2019-04-26,"31,649,333","2,759,566,093",87.4,87.8,86.5,87.4,+0.60,"13,980",87.44,84.845,75.98666666666666,77.11,77.47800000000001,87.56763328683861,84.69592863320337,65.83579332179897,3.5511107985490327,3.901610878779698,-0.3505000802306655,77.11,84.845,0.00691244239631339,0.022274902472577903
2019-04-29,"33,405,276","2,937,313,949",87.5,88.8,87.4,87.8,+0.40,"15,147",87.44,85.64500000000001,76.27,77.426,77.4885,87.64508885789242,84.99155447766017,66.79556734554332,3.368648717603776,3.795018446544514,-0.4263697289407382,77.426,85.64500000000001,0.004576659038901587,0.022278565542404313
2019-04-30,"35,517,579","3,085,461,156",88.0,88.0,86.1,86.9,-0.90,"15,610",87.16,86.315,76.53166666666667,77.724,77.49,87.39672590526162,85.17331119407349,62.53848355089095,3.1155100648107066,3.6591167701977527,-0.5436067053870461,77.49,86.315,-0.010250569476081939,0.022357506625673006
2019-05-02,"33,606,728","2,916,166,643",86.5,87.3,86.3,86.9, 0.00,"10,464",87.16,86.62,76.80166666666668,78.03399999999999,77.48549999999999,87.23115060350776,85.33775774701887,62.53848355089095,2.881677672282692,3.5036289506147407,-0.6219512783320491,77.48549999999999,86.62,0.0,0.02226357977323865
2019-05-03,"33,772,491","2,951,238,446",87.3,88.3,86.7,88.2,+1.30,"12,243",87.44,86.93,77.11,78.392,77.486,87.55410040233852,85.6103522473028,66.15228374588479,2.769339727455545,3.3567711059829017,-0.5874313785273566,77.486,86.93,0.014959723820483273,0.02231139517473331
2019-05-06,"48,477,706","4,139,406,310",85.7,86.2,84.8,84.9,-3.30,"22,863",86.94000000000001,87.08,77.35833333333333,78.67000000000002,77.465,86.66940026822569,85.54269965232159,52.34749013860197,2.386518377776639,3.1627205603416493,-0.7762021825650103,77.465,87.08,-0.03741496598639449,0.023720919903944204
2019-05-07,"31,286,229","2,707,565,265",85.3,87.3,85.3,86.6,+1.70,"13,893",86.7,87.29,77.62333333333335,78.962,77.442,86.6462668454838,85.64339492352906,57.29190538870097,2.1950028658883127,2.9691770214509825,-0.7741741555626698,77.442,87.29,0.020023557126030544,0.023863349752071928
2019-05-08,"24,225,963","2,080,351,855",85.8,86.3,85.3,85.9,-0.70,"10,311",86.50000000000001,87.46000000000001,77.875,79.21600000000001,77.43,86.39751123032254,85.66783350224057,54.77179295453294,1.964100366649447,2.7681616904906754,-0.8040613238412284,77.43,87.46000000000001,-0.008083140877597983,0.0239785244888446
2019-05-09,"37,492,080","3,184,908,365",85.5,86.0,84.3,84.3,-1.60,"15,730",85.97999999999999,87.525,78.115,79.42599999999999,77.4145,85.69834082021502,85.53756364488432,49.42070362013086,1.6331756123551884,2.541164474863578,-0.9079888625083896,77.4145,87.525,-0.0186263096623982,0.023739242756290836
2019-05-10,"26,540,533","2,236,652,077",85.0,85.6,83.1,83.7,-0.60,"13,452",85.08000000000001,87.52,78.34333333333332,79.63000000000001,77.3945,85.03222721347669,85.36255758346677,47.54482618730636,1.307429145459622,2.294417408982787,-0.9869882635231648,77.3945,87.52,-0.007117437722419906,0.023851767947241323
2019-05-13,"36,817,422","3,018,294,124",83.5,83.5,81.1,81.2,-2.50,"18,630",84.34,87.25500000000001,78.53166666666667,79.786,77.3615,83.7548181423178,84.9661235278985,40.6254470308095,0.8378850002228262,2.0031109272307948,-1.1652259270079686,77.3615,87.25500000000001,-0.029868578255675016,0.02470025749992538
2019-05-14,"58,917,717","4,688,254,090",79.1,80.5,78.8,79.7,-1.50,"24,201",82.96000000000001,86.775,78.66000000000001,79.92399999999999,77.3325,82.40321209487854,84.46458795381294,37.13351442849968,0.3408018664877517,1.6706491150821865,-1.3298472485944346,77.3325,86.775,-0.018472906403940836,0.025031805363024278
2019-05-15,"73,605,827","5,732,804,818",78.1,78.4,77.5,77.8,-1.90,"28,764",81.34,86.17,78.75666666666666,80.02600000000001,77.29650000000001,80.86880806325237,83.82986529154503,33.2365161014858,-0.2041014646891596,1.2956989991279173,-1.499800463817077,77.29650000000001,86.17,-0.023839397741530766,0.025231887885859547
2019-05-16,"62,956,947","4,865,352,171",78.1,78.3,75.9,75.9,-1.90,"25,086",79.66,85.375,78.83166666666668,80.1,77.26100000000001,79.21253870883493,83.0746400256836,29.86160739140688,-0.7802610379509787,0.8805069917121382,-1.6607680296631169,77.26100000000001,85.375,-0.024421593830334043,0.017838176040130937
2019-05-17,"50,083,428","3,774,307,349",76.6,77.1,74.6,74.7,-1.20,"21,472",77.86,84.53,78.905,80.15599999999999,77.21950000000001,77.70835913922329,82.27705526133279,27.932449032079376,-1.318502743065494,0.4407050447566118,-1.759207787822106,77.21950000000001,84.53,-0.015810276679841917,0.017721586841494375
2019-05-20,"31,140,335","2,340,545,371",75.3,76.1,74.7,75.0,+0.30,"13,575",76.62,83.835,78.97166666666666,80.20599999999999,77.181,76.8055727594822,81.5840023793011,29.164504683074934,-1.7012447884621764,0.0123150781128542,-1.713559866575031,77.181,83.835,0.004016064257028162,0.017764952915045755
2019-05-21,"36,661,660","2,749,432,998",75.3,75.4,74.6,75.0, 0.00,"14,041",75.68,83.195,79.02166666666668,80.274,77.14450000000001,76.20371517298814,80.95695453365337,29.164504683074934,-1.9817265073517376,-0.3864932389800641,-1.5952332683716737,77.14450000000001,83.195,0.0,0.017694532976724513
2019-05-22,"30,618,177","2,278,642,427",75.1,75.3,74.0,74.0,-1.00,"14,527",74.92,82.47999999999999,79.03500000000001,80.34,77.10700000000001,75.46914344865877,80.2943874352102,27.356501347650727,-2.258665443719877,-0.7609276799280269,-1.4977377637918503,77.10700000000001,82.47999999999999,-0.013333333333333308,0.01777478831706902
2019-05-23,"63,692,307","4,585,352,752",72.7,72.8,71.5,71.5,-2.50,"28,490",74.04,81.71,78.99666666666667,80.362,77.05950000000001,74.14609563243918,79.45682672709493,23.443640778141223,-2.6493308161596474,-1.138608307174351,-1.5107225089852965,77.05950000000001,81.71,-0.03378378378378377,0.01851181375272287
2019-05-24,"40,844,359","2,925,562,799",71.5,72.2,71.1,71.4,-0.10,"18,744",73.38,80.94,78.96166666666667,80.366,77.012,73.23073042162613,78.68950989594303,23.300079966637004,-2.933193078713217,-1.497525261482124,-1.4356678172310926,77.012,80.94,-0.0013986013986013734,0.018323831055125157
2019-05-27,"25,409,320","1,816,209,346",71.6,71.9,71.1,71.4, 0.00,"11,329",72.66,80.14000000000001,78.92833333333333,80.38,76.9665,72.62048694775076,77.99527085823416,23.300079966637004,-3.122165585514864,-1.822453326288672,-1.2997122592261918,76.9665,80.38,0.0,0.016950078253796717
2019-05-28,"138,134,091","9,842,471,605",71.3,72.0,71.2,71.2,-0.20,"14,561",71.9,79.30999999999999,78.90166666666667,80.382,76.90650000000001,72.14699129850052,77.34810220506901,22.97376100700792,-3.250595149698327,-2.1080816909706037,-1.142513458727724,76.90650000000001,80.382,-0.0028011204481792618,0.015326414431121479
2019-05-29,"43,871,336","3,112,658,057",70.2,72.3,70.1,72.2,+1.00,"19,856",71.53999999999999,78.575,78.89333333333333,80.414,76.8625,72.16466086566702,76.8578067569672,28.375125184182583,-3.234400703976547,-2.3333454935717923,-0.9010552104047548,76.8625,80.414,0.014044943820224809,0.015614902247470636
2019-05-30,"44,881,687","3,272,062,100",72.2,73.7,71.7,73.4,+1.20,"18,144",71.92,77.9,78.91333333333334,80.442,76.826,72.57644057711136,76.52849182773222,34.3265446771175,-3.089126984918451,-2.484501791841124,-0.604625193077327,76.826,80.442,0.016620498614958512,0.015352356657461057
2019-05-31,"52,374,507","3,879,770,343",73.0,74.9,72.8,73.9,+0.50,"22,956",72.42,77.185,78.94666666666667,80.47399999999999,76.7875,73.01762705140757,76.27815927271011,36.687142717861256,-2.900218777851052,-2.56764518904311,-0.3325735888079419,76.7875,80.47399999999999,0.006811989100817373,0.015542622708286769
2019-06-03,"30,691,063","2,240,945,696",73.3,73.7,72.2,73.4,-0.50,"13,292",72.82000000000001,76.61,78.96166666666667,80.494,76.7485,73.14508470093838,76.00404886578534,35.31992817057795,-2.759048885956659,-2.60592592842582,-0.1531229575308392,76.61,80.494,-0.006765899864682012,0.014952735478754968
2019-06-04,"39,322,197","2,846,060,314",73.1,73.4,71.8,71.8,-1.60,"17,958",72.94000000000001,75.86999999999999,78.96499999999999,80.47,76.705,72.69672313395893,75.60366325952006,31.30013544407197,-2.7446388693903145,-2.633668516618719,-0.1109703527715955,75.86999999999999,80.47,-0.021798365122615904,0.01518291792193052
2019-06-05,"48,348,800","3,473,387,525",72.5,72.8,71.0,71.0,-0.80,"20,283",72.7,75.125,78.97,80.43,76.65599999999999,72.13114875597262,75.16521913956576,29.49273813713178,-2.765888698355255,-2.660112552966026,-0.1057761453892287,75.125,80.43,-0.01114206128133699,0.015024237572785551
2019-06-06,"38,757,260","2,760,665,454",71.0,72.0,71.0,71.1,+0.10,"15,184",72.24,74.465,78.98166666666667,80.428,76.609,71.78743250398175,74.77805541198808,30.03658062911644,-2.743040117648519,-2.676698065902525,-0.0663420517459942,74.465,80.428,0.0014084507042253502,0.015009223404351924
2019-06-10,"35,654,410","2,562,142,098",72.0,72.3,71.2,72.1,+1.00,"13,300",71.88,73.885,78.99666666666667,80.434,76.56150000000001,71.89162166932117,74.52300251560825,35.402449113982684,-2.6141070117654834,-2.6641798550751163,0.0500728433096329,73.885,80.434,0.014064697609001309,0.015448838114102387
2019-06-11,"28,059,014","2,031,363,362",72.1,72.8,71.9,72.4,+0.30,"11,952",71.67999999999999,73.44500000000001,79.025,80.444,76.5175,72.06108111288079,74.32081179983605,36.9643770212216,-2.459369028389716,-2.623217689738037,0.1638486613483207,73.44500000000001,80.444,0.004160887656033507,0.015377231577380912
2019-06-12,"40,554,559","2,954,223,835",72.5,73.9,72.0,73.7,+1.30,"16,870",72.06,73.14500000000001,79.06833333333334,80.482,76.4715,72.6073874085872,74.26168686651835,43.35592696565543,-2.206404864452693,-2.5398551246809684,0.3334502602282749,73.14500000000001,80.482,0.017955801104972302,0.01588444138744581
2019-06-13,"42,030,922","3,106,369,148",73.6,74.4,73.2,74.2,+0.50,"16,684",72.7,72.965,79.12833333333333,80.49600000000001,76.4285,73.13825827239148,74.25581192684993,45.638995487892174,-1.943183313055272,-2.4205207623558294,0.4773374493005575,72.965,80.49600000000001,0.006784260515603879,0.01601988857485938
2019-06-14,"40,758,143","3,057,620,636",74.2,75.5,74.2,75.1,+0.90,"19,770",73.5,72.925,79.18,80.382,76.3895,73.79217218159432,74.33621079095946,49.578464829991134,-1.6430161908714638,-2.2650198480589565,0.6220036571874927,72.925,80.382,0.012129380053908179,0.016304298348348706
2019-06-17,"33,119,409","2,519,346,493",75.6,76.5,75.2,76.4,+1.30,"16,702",74.35999999999999,73.01,79.24833333333332,80.27,76.351,74.66144812106289,74.53276214420141,54.68660049592065,-1.2854149847061365,-2.0690988753883928,0.7836838906822563,73.01,80.27,0.017310252996005415,0.01640746868072423
2019-06-18,"36,656,969","2,790,370,844",77.2,77.5,75.1,75.9,-0.50,"17,471",75.06,73.055,79.30666666666667,80.15,76.3045,75.07429874737527,74.66297527332509,52.484248768082686,-1.030480535605605,-1.8613752074318357,0.8308946718262304,73.055,80.15,-0.00654450261780104,0.015205387980527079
2019-06-19,"49,543,345","3,812,397,346",77.4,77.4,76.4,77.2,+1.30,"19,591",75.76,73.165,79.37666666666668,80.046,76.264,75.7828658315835,74.90459667586556,57.2992787373898,-0.7152984967307674,-1.632159865291622,0.9168613685608548,73.165,80.046,0.017127799736495364,0.015058630941309862
2019-06-20,"26,823,796","2,077,861,695",77.3,77.8,76.8,77.7,+0.50,"12,705",76.46000000000001,73.35000000000001,79.455,79.95,76.225,76.421910554389,75.17082556387837,59.01936950893352,-0.420323412179485,-1.3897925746691948,0.9694691624897098,73.35000000000001,79.95,0.006476683937823857,0.015147273176599595
2019-06-21,"58,532,183","4,537,934,418",78.2,78.8,76.6,76.8,-0.90,"22,404",76.8,73.61500000000001,79.54833333333335,79.82600000000001,76.183,76.54794036959267,75.32598503398519,54.74458240282454,-0.2562224381044871,-1.1630785473562535,0.9068561092517664,73.61500000000001,79.82600000000001,-0.011583011583011671,0.014953708339511658
2019-06-24,"28,060,800","2,141,301,281",76.4,77.2,75.3,77.1,+0.30,"13,163",76.94000000000001,73.9,79.63666666666668,79.692,76.155,76.73196024639512,75.49493884027231,55.89143160317058,-0.1008017611157612,-0.9506231901081552,0.8498214289923939,73.9,79.692,0.00390625,0.01498425728532198
2019-06-25,"21,534,885","1,650,467,278",77.0,77.4,76.1,76.4,-0.70,"11,060",77.03999999999999,74.15,79.71166666666666,79.49,76.1195,76.62130683093008,75.58113514119876,52.545386441041856,-0.0337251422657232,-0.7672435805396688,0.7335184382739456,74.15,79.49,-0.009079118028534228,0.014137674187520299
2019-06-26,"17,961,718","1,370,947,546",76.1,76.7,76.1,76.3,-0.10,"7,367",76.86,74.405,79.78666666666668,79.23,76.085,76.51420455395339,75.6495984610846,52.06584501628104,0.0112348883691026,-0.6115478867579145,0.6227827751270172,74.405,79.23,-0.0013089005235603635,0.013788179736891967
2019-06-27,"32,381,055","2,508,603,582",76.8,77.9,76.7,77.4,+1.10,"11,933",76.8,74.665,79.85166666666667,78.98,76.051,76.8094697026356,75.81630336955273,56.74245133843306,0.134081238429232,-0.4624220617204852,0.5965033001497173,74.665,78.98,0.014416775884665833,0.013401082774145697
2019-06-28,"21,112,390","1,639,176,256",77.6,78.2,77.4,77.4, 0.00,"7,961",76.92,74.865,79.79500000000002,78.692,76.019,77.00631313509041,75.96713162007151,56.74245133843306,0.2288003874685955,-0.324177571882669,0.5529779593512646,74.865,78.692,0.0,0.01258887775499142
2019-07-01,"37,776,031","2,989,054,094",78.7,79.7,78.6,79.4,+2.00,"18,111",77.38,75.14,79.75166666666668,78.44800000000001,75.9955,77.80420875672695,76.29407146577898,64.1232803012985,0.4599472946935208,-0.1673525985674311,0.6272998932609519,75.14,78.44800000000001,0.025839793281653645,0.012992108580023342
2019-07-02,"21,546,017","1,705,333,449",79.0,79.5,78.7,79.1,-0.30,"10,787",77.92,75.425,79.705,78.252,75.977,78.23613917115131,76.56130275475242,62.403287425939695,0.6118721103860452,-0.0115076567767358,0.623379767162781,75.425,78.252,-0.0037783375314862644,0.013030717776708594
2019-07-03,"30,692,214","2,391,526,371",78.4,78.8,77.5,77.5,-1.60,"14,736",78.16,75.71000000000001,79.62333333333335,78.046,75.9455,77.99075944743421,76.65070249239504,54.07275389673015,0.5962932952119928,0.1100525336210099,0.4862407615909829,75.71000000000001,78.046,-0.020227560050568805,0.013639283808038442
2019-07-04,"14,276,447","1,111,651,026",78.0,78.4,77.5,77.7,+0.20,"6,699",78.22,76.045,79.54333333333334,77.834,75.911,77.89383963162281,76.75063558835743,54.88351939341783,0.593246721554678,0.2066913712077435,0.3865553503469344,75.911,77.834,0.002580645161290418,0.013361852741738798
2019-07-05,"10,943,297","854,395,365",77.9,78.3,77.9,78.2,+0.50,"5,367",78.38,76.4,79.46333333333334,77.66,75.88,77.99589308774854,76.88867029422815,56.93052541040227,0.6239851983581559,0.290150136637826,0.3338350617203299,75.88,77.66,0.006435006435006496,0.011575673047222398
2019-07-08,"19,426,333","1,529,428,867",78.4,79.0,78.3,79.0,+0.80,"9,232",78.3,76.745,79.38333333333334,77.504,75.85,78.33059539183236,77.08974931382546,60.05349235669324,0.7047747719408477,0.3730750636984303,0.3316997082424173,75.85,77.504,0.010230179028132946,0.011616031736090604
2019-07-09,"21,188,735","1,661,393,530",79.1,79.1,77.8,77.9,-1.10,"9,428",78.06,77.02000000000001,79.24,77.31400000000001,75.81349999999999,78.18706359455491,77.16691604584209,54.23071086740024,0.6722905373182755,0.4329181584223994,0.2393723788958761,75.81349999999999,77.31400000000001,-0.013924050632911356,0.012029156574880795
2019-07-10,"20,106,457","1,568,642,420",78.7,78.7,77.7,77.9, 0.00,"8,319",78.14000000000001,77.22999999999999,79.05,77.116,75.7735,78.09137572970329,77.23673356528569,54.23071086740024,0.6391784955220174,0.474170225842323,0.1650082696796944,75.7735,77.22999999999999,0.0,0.011993567549889691
2019-07-11,"20,457,120","1,601,744,784",78.1,78.7,77.8,78.2,+0.30,"9,065",78.24000000000001,77.43,78.855,76.942,75.7455,78.1275838198022,77.32847322573467,55.59261141770711,0.6298835511457952,0.5053128909030175,0.1245706602427777,75.7455,77.43,0.0038510911424902705,0.011815035388448721
2019-07-12,"26,468,868","2,058,503,042",78.0,78.2,77.5,77.6,-0.60,"11,097",78.11999999999999,77.55499999999999,78.61833333333334,76.756,75.727,77.9517225465348,77.35433291852185,52.24430740476472,0.5675597793280076,0.5177622685880154,0.0497975107399921,75.727,77.55499999999999,-0.007672634271099876,0.011661827960266158
2019-07-15,"37,340,374","2,887,993,512",77.1,78.2,76.1,78.1,+0.50,"16,220",77.94000000000001,77.64000000000001,78.39333333333335,76.554,75.712,78.00114836435654,77.42534883104358,54.69322619578875,0.552148735546794,0.5246395619797711,0.0275091735670228,75.712,77.64000000000001,0.006443298969072142,0.011656690346228581
2019-07-16,"59,184,035","4,725,596,800",78.4,80.8,78.4,80.0,+1.90,"26,333",78.36,77.845,78.24499999999999,76.45599999999999,75.706,78.66743224290437,77.67055370427752,62.55187069948822,0.6853492142304987,0.5567814924299166,0.128567721800582,75.706,77.845,0.02432778489116516,0.012227075202036147
2019-07-17,"31,741,667","2,533,615,702",80.2,80.4,79.3,79.3,-0.70,"14,300",78.63999999999999,77.95,78.10333333333332,76.31,75.697,78.87828816193624,77.82573906577491,58.52424201498259,0.7260578603304992,0.5906367660100331,0.1354210943204661,75.697,77.95,-0.008750000000000036,0.011528627072570847
2019-07-18,"20,198,449","1,600,873,450",79.2,79.7,79.0,79.0,-0.30,"8,911",78.8,78.015,77.94833333333334,76.172,75.687,78.91885877462417,77.93757344046301,56.8352228098428,0.7257463111458122,0.617658675037189,0.1080876361086232,75.687,78.015,-0.003783102143757877,0.011284660909003577
2019-07-19,"24,572,592","1,957,380,338",79.6,80.4,79.3,79.3,+0.30,"10,527",79.14,78.14,77.82166666666667,76.072,75.6785,79.04590584974945,78.06732835089511,58.13635235889749,0.7411632306034477,0.6423595861504408,0.0988036444530069,75.6785,78.14,0.0037974683544304,0.011276894862337008
2019-07-22,"38,787,555","3,116,232,002",79.5,80.8,79.4,80.6,+1.30,"16,042",79.64,78.315,77.71833333333332,76.01,75.673,79.5639372331663,78.30853517461938,63.29903366525391,0.8484994127357339,0.6835875514674994,0.1649118612682345,75.673,78.315,0.016393442622950838,0.011358377021404095
2019-07-23,"38,227,545","3,090,070,309",81.1,81.4,80.3,80.9,+0.30,"16,167",79.82,78.53999999999999,77.61,76.004,75.6685,80.00929148877754,78.55534134846516,64.39039360809447,0.9468568270817171,0.736241406590343,0.2106154204913742,75.6685,78.53999999999999,0.0037220843672458592,0.011358157284434943
2019-07-24,"73,095,922","5,936,543,093",81.2,81.5,80.8,81.3,+0.40,"27,858",80.22,78.78999999999999,77.50166666666668,76.036,75.6695,80.43952765918503,78.81673741051611,65.84861109117627,1.0450359200640946,0.7980003092850934,0.2470356107790012,75.6695,78.78999999999999,0.0049443757725586845,0.011041775211995333
2019-07-25,"62,909,028","4,935,150,376",78.0,79.3,77.8,78.6,X0.00,"27,627",80.14000000000001,78.85,77.36333333333333,76.05199999999999,75.6575,79.82635177279002,78.79609575237171,50.7434978766212,0.894663005220508,0.8173328484721764,0.0773301567483316,75.6575,78.85,-0.03321033210332103,0.012873508114602849
2019-07-26,"22,089,564","1,733,210,163",78.4,78.9,78.1,78.4,-0.20,"10,576",79.96000000000001,78.9,77.22166666666666,76.102,75.6435,79.35090118186002,78.75837234738394,49.83162699544131,0.7506994621923724,0.8040061712162156,-0.0533067090238432,75.6435,78.9,-0.00254452926208637,0.012753673305939704
2019-07-29,"18,209,593","1,425,967,829",78.3,78.7,78.0,78.4, 0.00,"7,428",79.52000000000001,78.85,77.05833333333334,76.176,75.6285,79.03393412124002,78.7242416476331,49.8316269954413,0.6293525329003415,0.7690754435530409,-0.1397229106526993,75.6285,78.85,0.0,0.012401035851205878
