日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,SMA_5,SMA_20,SMA_60,SMA_50,SMA_200,EMA_5,EMA_20,RSI,MACD,MACD_signal,MACD_hist,Support_Level,Resistance_Level,股票代碼
2013-01-29,32156589,2722376469,84,85,83.9,84.9,1.3,13233,83.88,85.935,89.3716666666667,89.268,88.6225,84.1907992262633,85.7296416301732,43.8659519425662,-1.48418554335503,-1.45766888619278,-0.026516657162244,85.935,89.268,2317
2013-01-29,36060537,3624866512,100,101.5,99.7,101,1.7,12071,100.04,100.425,96.6466666666667,97.872,87.1095,100.171796688082,99.7540094130642,57.2123973360113,0.770070439857975,1.01394920984527,-0.2438787699873,87.1095,100.425,2330
2013-01-29,5592434,1819203050,328,328,323.5,325,0,3780,321.7,314.575,320.341666666667,320.97,297.05,322.024393493353,317.811654241349,59.2460969641399,0.48587404502922,-1.50929293519033,1.99516698021955,297.05,320.97,2454
2013-01-30,22082354,1877911630,85.3,85.4,84.8,84.9,0,8775,83.86,85.745,89.29,89.168,88.5195,84.4271994841756,85.6506281415853,43.8659519425662,-1.36842037814961,-1.43981918458415,0.071398806434538,85.745,89.168,2317
2013-01-30,28862623,2923728423,102,102,100.5,101.5,0.5,6963,100.14,100.52,96.8316666666667,98.094,87.188,100.614531125388,99.9202942308676,58.9355868603875,0.822778200514762,0.975715007979172,-0.15293680746441,87.188,100.52,2330
2013-01-30,7977629,2593421925,326,327,323.5,325,0,4267,323.2,314.575,320.591666666667,321.31,297.2925,323.016262328902,318.496258599315,59.2460969641399,0.9683772796011,-1.01375889223205,1.98213617183315,297.2925,321.31,2454
2013-01-31,20701301,1750467206,84.3,84.9,84.3,84.4,-0.5,6646,84.24,85.51,89.1916666666667,89.074,88.4265,84.4181329894504,85.5315206995296,42.0125712665838,-1.30201268030321,-1.41225788372796,0.110245203424752,85.51,89.074,2317
2013-01-31,42489565,4266277265,100.5,101.5,100,101.5,0,6481,100.46,100.545,97.0066666666667,98.314,87.274,100.909687416925,100.070742399356,58.9355868603875,0.854697064841133,0.951511419351564,-0.096814354510431,87.274,100.545,2330
2013-01-31,9912193,3181361339,325,325,318,323,-2,5445,324,314.425,320.725,321.56,297.6075,323.010841552601,318.925186351762,56.028452912895,1.17582708127873,-0.575841697529892,1.75166877880862,297.6075,321.56,2454
2013-02-01,18029050,1522920931,84.5,85,84.1,84.6,0.2,6951,84.48,85.34,89.0866666666667,88.986,88.35,84.4787553263003,85.4428044424315,43.0491023273265,-1.21919168990726,-1.37364464496382,0.154452955056557,85.34,88.986,2317
2013-02-01,23211035,2343091003,101.5,101.5,100.5,101.5,0,7596,100.96,100.545,97.19,98.518,87.36,101.10645827795,100.206862170846,58.9355868603875,0.86996458458583,0.935202052398417,-0.065237467812587,87.36,100.545,2330
2013-02-01,6221876,2010668824,322.5,325,321.5,324.5,1.5,3684,324.5,315.375,320.85,321.79,297.9275,323.507227701734,319.456120984927,57.8762375653493,1.44461735802014,-0.171749886419886,1.61636724444003,297.9275,321.79,2454
2013-02-04,32168271,2704801326,84.5,84.5,83.8,84,-0.6,14896,84.56,85.2,88.9633333333333,88.826,88.2525,84.3191702175335,85.3053944955333,40.6987371674238,-1.18827277503969,-1.33657027097899,0.148297495939301,85.2,88.826,2317
2013-02-04,35257079,3618099182,102,103,102,103,1.5,10873,101.7,100.67,97.3933333333334,98.668,87.452,101.737638851967,100.472875297432,64.319750803845,0.99167030991758,0.94649570390225,0.045174606015331,87.452,100.67,2330
2013-02-04,7647890,2474732250,324.5,326,320.5,325,0.5,4692,324.5,316.55,320.85,321.89,298.2625,324.004818467823,319.984109462553,58.5022281722912,1.67863119469195,0.19832632980248,1.48030486488947,298.2625,321.89,2454
2013-02-05,31376592,2606554145,83.5,83.5,82.8,83.1,-0.9,13872,84.2,85.005,88.8483333333333,88.632,88.138,83.9127801450223,85.0953569245301,37.4002019122304,-1.22230185569856,-1.31371658792291,0.091414732224347,85.005,88.632,2317
2013-02-05,17896471,1832150196,103,103,101.5,103,0,5200,102.1,100.835,97.5883333333333,98.822,87.546,102.158425901311,100.713553840534,64.3197508038451,1.07572271227247,0.972341105576293,0.103381606696173,87.546,100.835,2330
2013-02-05,9698480,3153439980,324.5,326.5,323,326,1,5528,324.7,317.725,320.916666666667,321.91,298.5775,324.669878978549,320.5570514185,59.7892833158442,1.92261774827023,0.543184613496029,1.3794331347742,298.5775,321.91,2454
2013-02-06,29124117,2444270676,83.5,84.5,83.1,83.6,0.5,13235,83.94,84.795,88.78,88.448,88.036,83.8085200966816,84.9529419793368,40.2952848217332,-1.19514741056578,-1.29000275245148,0.094855341885701,84.795,88.448,2317
2013-02-06,32330330,3369267370,103.5,105,103,105,2,9340,102.8,101.085,97.8333333333333,98.996,87.651,103.105617267541,101.121786808102,70.3344413654618,1.28886094531663,1.03564507352436,0.253215871792268,87.651,101.085,2330
2013-02-06,6117153,1997132225,327,327.5,324,325,-1,4028,324.7,318.375,321,321.92,298.9175,324.779919319032,320.980189378643,57.8568184464532,2.01209305095102,0.836966300987028,1.17512674996399,298.9175,321.92,2454
2013-02-18,36760732,3061462116,84.8,84.8,82.7,82.8,-0.8,16218,83.62,84.505,88.6633333333333,88.238,87.9535,83.4723467311211,84.7478998860666,37.3212317896106,-1.22407031069747,-1.27681626410068,0.052745953403209,84.505,88.238,2317
2013-02-18,64345580,6895059371,107,108.5,106.5,107,2,13470,103.9,101.385,98.1083333333333,99.218,87.756,104.403744845027,101.681616635902,74.8924436596961,1.60070587496301,1.14865723381209,0.452048641150921,87.756,101.385,2330
2013-02-18,6357721,2073325225,328,329,324,325,0,3381,325.1,318.925,321.116666666667,321.94,299.34,324.853279546022,321.363028485439,57.8568184464532,2.05926494848211,1.08142603048604,0.977838917996065,299.34,321.94,2454
2013-02-19,23674789,1988516838,83.9,84.4,83.4,84.1,1.3,9850,83.52,84.28,88.5633333333333,88.06,87.912,83.681564487414,84.6861951350126,44.4908657125338,-1.12907747962461,-1.24726850720547,0.118191027580854,84.28,88.06,2317
2013-02-19,22103657,2372380213,108.5,108.5,106.5,107,0,6114,105,101.685,98.3883333333333,99.428,87.857,105.269163230018,102.188129337245,74.8924436596961,1.82678716314794,1.28428321967926,0.54250394346868,87.857,101.685,2330
2013-02-19,4446117,1441008946,325,326,322,324,-1,2514,325,319.5,321.216666666667,321.87,299.695,324.568853030681,321.614168629683,55.7664138854008,1.99298350126594,1.26373752464202,0.729245976623916,299.695,321.87,2454
2013-02-20,25091531,2121990224,84.5,85.1,84.2,84.8,0.7,10465,83.68,84.16,88.4816666666667,87.892,87.888,84.0543763249427,84.6970336935829,47.9438003612459,-0.98594546120998,-1.19500389800637,0.209058436796389,84.16,87.892,2317
2013-02-20,41921556,4558604798,108.5,109.5,108,109,2,10171,106.2,102.035,98.7016666666667,99.634,87.96,106.512775486679,102.836878924174,78.68978180324,2.14264244975267,1.45595506569394,0.686687384058728,87.96,102.035,2330
2013-02-20,5699934,1859502984,327,328,325,326,2,3327,325.2,320.2,321.4,321.78,299.99,325.045902020454,322.031866855428,58.9601309692842,2.07788568932995,1.42656715757961,0.651318531750338,299.99,321.78,2454
