Feature1,Feature2,Feature3,Feature4,Cluster
0.10511463,-0.014235668,-0.29355463,0.49602044,3
0.23735109,-0.41695422,-0.41467613,0.48968855,3
0.10536159,-0.16233039,-0.20843537,0.24453537,3
0.051002093,0.039699156,-0.34298557,0.42349434,1
0.12280732,-0.3254699,-0.29867426,0.4037899,3
0.17297992,-0.13269098,-0.38895655,0.21750632,3
0.036358267,0.07442814,-0.3232662,0.37824705,1
0.08974364,-0.24613175,-0.38927394,0.3286201,3
0.1013454,-0.13235253,-0.2202428,0.19324474,3
0.044531286,0.06819907,-0.27222526,0.3826421,1
0.08992302,-0.27741563,-0.30745417,0.33473742,3
0.108996876,-0.111859635,-0.2528947,0.16411833,3
0.022390194,0.08796033,-0.24112135,0.35947803,1
0.0734063,-0.2480622,-0.2962634,0.30801502,3
0.099719174,-0.13952543,-0.21355477,0.17938295,3
0.048064835,0.05515101,-0.24320976,0.39409137,1
0.074999,-0.2480837,-0.29138857,0.29913867,3
0.22766,-0.22626868,-0.29264098,0.27703598,3
0.06965824,0.022693869,-0.272155,0.4347064,1
0.09259886,-0.2782084,-0.2909694,0.32689774,3
0.2562737,-0.2558008,-0.26720086,0.32342276,3
0.05308149,0.029256437,-0.2710097,0.4296687,1
0.11201211,-0.3012653,-0.30036724,0.3532225,3
0.17653269,-0.20759591,-0.23099254,0.2720018,3
0.054601096,0.04449447,-0.33464593,0.40747496,1
0.09326198,-0.279893,-0.28531328,0.34102353,3
0.11639509,-0.20887195,-0.19102101,0.2575188,3
0.027306773,0.053480525,-0.18467847,0.40038523,1
0.08709737,-0.27801585,-0.27971613,0.33411312,3
0.12964371,-0.20579989,-0.20324622,0.25312066,3
0.038261488,0.051488806,-0.26200244,0.40005082,1
0.08718609,-0.27522117,-0.27578998,0.3303921,3
0.110754825,-0.226252,-0.1801701,0.27796242,3
0.046723448,0.029842447,-0.2089621,0.42638963,1
0.09209729,-0.28480503,-0.2753193,0.33998668,3
0.14566892,-0.22034904,-0.20523603,0.27593863,3
0.04018341,0.05413666,-0.31092396,0.39622903,1
0.08339276,-0.21976094,-0.4150482,0.29096836,3
0.14527228,-0.22874002,-0.22546212,0.27463254,3
0.072461225,0.023533177,-0.3500381,0.43094796,3
0.053628087,-0.21932048,-0.34415352,0.26895878,3
0.09579211,-0.20835052,-0.18265432,0.25450408,3
-0.010434646,0.07613373,-0.10301584,0.38007554,1
0.04654941,-0.20757835,-0.26328102,0.25931072,3
0.096998416,-0.22343728,-0.17873785,0.27099517,3
0.017173186,0.06891811,-0.2207096,0.38001126,1
0.06170743,-0.2254386,-0.27000564,0.2710195,3
0.11167654,-0.2080095,-0.19069412,0.25246322,3
0.0018012077,0.08953394,-0.2013952,0.3535874,1
0.050576173,-0.20216542,-0.28256878,0.2485167,3
0.095821805,-0.19613317,-0.18754645,0.2394259,3
-3.0979514e-05,0.09721948,-0.1877898,0.34422627,1
0.046072416,-0.19742672,-0.26770994,0.24250668,3
0.10301522,-0.21284045,-0.18435806,0.2602296,3
0.049671844,0.029302943,-0.20415586,0.4194645,1
0.08660317,-0.24526201,-0.28982288,0.27927738,3
0.10650746,-0.21630515,-0.189771,0.25850037,3
0.059815638,0.0055035017,-0.25451007,0.4491942,1
0.1104795,-0.28001255,-0.29288015,0.31288138,3
0.11620765,-0.19563888,-0.19975813,0.23993202,3
0.027930312,0.051942606,-0.28062528,0.3968272,1
0.066635825,-0.2151056,-0.32719713,0.26094243,3
0.14723197,-0.16694885,-0.26172605,0.21240109,3
0.02936738,0.07096653,-0.29771498,0.3670544,1
0.09448404,-0.2503895,-0.31039807,0.2784244,3
0.119039066,-0.1355533,-0.26259446,0.17692351,3
0.05598914,0.0894918,-0.489285,0.3402528,3
0.067973234,-0.20912577,-0.36655194,0.2488626,3
0.10858192,-0.1979631,-0.19377989,0.22872855,3
0.061167486,0.0630628,-0.3087499,0.36622092,1
0.10770313,-0.23846579,-0.37854844,0.26604396,3
0.11184939,-0.18415643,-0.21117517,0.20841874,3
0.018860124,0.090687305,-0.23664656,0.33696687,1
0.10680137,-0.2566463,-0.3239668,0.2776101,3
0.13237172,-0.22573768,-0.21130988,0.25301963,3
0.08554477,0.033943195,-0.38382462,0.40281925,3
0.18688098,-0.29627973,-0.4212223,0.32760733,3
0.11678394,-0.21209049,-0.20973322,0.23320574,3
0.033008024,0.053740244,-0.20620158,0.37997156,1
0.10897585,-0.27393463,-0.28586555,0.3037321,3
0.12013904,-0.21721481,-0.2095561,0.23927736,3
0.07175208,0.012005359,-0.24378622,0.428871,1
0.11335605,-0.28345874,-0.26718122,0.3154209,3
0.107208855,-0.20014106,-0.20717248,0.21788383,3
0.031575345,0.03823411,-0.17500085,0.40242904,1
0.12915814,-0.3085274,-0.28608027,0.34926596,3
0.1632284,-0.2556918,-0.22979356,0.28092852,3
0.07697616,-0.0019147508,-0.32434994,0.4492434,3
0.13892797,-0.32165238,-0.30240893,0.36342332,3
0.122187026,-0.24031092,-0.19850858,0.27154976,3
0.03693138,0.032255623,-0.25938666,0.4082157,1
0.13995951,-0.3423769,-0.28540713,0.3912967,3
0.11352072,-0.24568556,-0.19081269,0.27990702,3
0.052656755,0.0125277005,-0.19012009,0.4301826,1
0.115008585,-0.33152133,-0.25169855,0.38695136,3
0.114014275,-0.25733402,-0.18779689,0.29498586,3
0.06855369,0.00828385,-0.3790695,0.43706563,3
0.1891034,-0.39255098,-0.33693498,0.45390564,3
0.1167806,-0.26638475,-0.18499424,0.31092793,3
0.05941554,-0.001138188,-0.26745445,0.44719103,1
0.1449588,-0.3729433,-0.2754198,0.44367415,3
0.11563557,-0.25244966,-0.19348712,0.2895609,3
0.05886557,-0.013897851,-0.25296092,0.46339515,1
0.12786788,-0.3456686,-0.27815318,0.41690046,3
0.123383306,-0.2250293,-0.20368047,0.25807208,3
0.012589343,0.02034067,-0.1804179,0.4284975,1
0.10636493,-0.33262673,-0.24990049,0.40147376,3
0.122280024,-0.24124639,-0.20300153,0.26854187,3
0.051841624,-0.010596786,-0.25749406,0.4606713,1
0.16921517,-0.3735995,-0.33158287,0.4430702,3
0.15817776,-0.27442735,-0.23477656,0.30097082,3
0.07633432,-0.042582247,-0.33962116,0.50612366,3
0.17309383,-0.38953733,-0.3289343,0.4653421,3
0.12967339,-0.26566628,-0.20630196,0.30050966,3
0.063569106,-0.05083864,-0.22781685,0.5172039,1
0.12534535,-0.37143117,-0.26067847,0.45467693,3
0.13507825,-0.23682643,-0.22072543,0.26564902,3
0.035413027,-0.0047223084,-0.31750178,0.45887378,3
0.10709538,-0.33878836,-0.27170902,0.42032355,3
0.13054094,-0.24780639,-0.224138,0.26896766,3
0.05596762,-0.0044433177,-0.36967775,0.4553177,3
0.0965594,-0.319144,-0.29727903,0.39508584,3
0.17231703,-0.23777072,-0.25433806,0.27440056,3
0.11374668,-0.06569046,-0.51206714,0.5412361,3
0.33186916,-0.46510628,-0.63965875,0.5690233,3
0.22361177,-0.3157309,-0.23911259,0.36967036,3
0.044396453,-0.044086307,-0.2429251,0.5131077,1
0.16542038,-0.3862824,-0.32821912,0.48070166,3
0.17810118,-0.29792836,-0.21320976,0.35944617,3
0.0290929,-0.03241515,-0.23538491,0.50304437,1
0.15004486,-0.38835594,-0.2986574,0.48752385,3
0.120578654,-0.26760414,-0.1892223,0.32133758,3
0.009476051,-0.010762613,-0.20684557,0.47981957,1
0.072775535,-0.33512568,-0.2369774,0.43832067,3
0.12893,-0.23279825,-0.2137896,0.27906057,3
0.010481037,-0.010513112,-0.1981412,0.47990087,1
0.062623,-0.3111865,-0.27116027,0.41119772,3
0.11887466,-0.25923118,-0.19148906,0.30440614,3
0.013908081,-0.028556956,-0.16688268,0.5026092,1
0.06610184,-0.32352406,-0.25731605,0.4188136,3
0.19327104,-0.31569326,-0.28175992,0.3556473,3
8.570403e-05,-0.01565576,-0.17182897,0.49071223,1
0.051824674,-0.29053938,-0.2717288,0.38561228,3
0.25245994,-0.3371479,-0.2555817,0.4101843,3
0.052163564,-0.06922539,-0.24805242,0.5490315,1
0.14860344,-0.35015064,-0.3799979,0.44409308,3
0.17691231,-0.33144173,-0.19626339,0.41592634,3
0.04701349,-0.078834414,-0.25233617,0.56493765,3
0.12910709,-0.35518056,-0.32430455,0.45350045,3
0.13809273,-0.31110212,-0.18117294,0.3934893,3
0.019549027,-0.06606472,-0.18267244,0.55762374,1
0.2739951,-0.41126665,-0.5784214,0.5328888,3
0.12927821,-0.30689946,-0.17902493,0.38851503,3
0.02880469,-0.079074316,-0.20171246,0.5743607,1
0.37289482,-0.4945511,-0.66737187,0.63877064,3
0.11734491,-0.2791544,-0.18140668,0.3565174,3
0.030207925,-0.08764226,-0.19476078,0.5878472,1
0.25399825,-0.40451047,-0.5472827,0.55499357,3
0.106761865,-0.27980813,-0.18587686,0.349433,3
0.039144613,-0.09062487,-0.26656798,0.58798313,3
0.18407393,-0.4078995,-0.38690954,0.5416102,3
0.12838453,-0.25855273,-0.213275,0.32750416,3
0.027038418,-0.05243823,-0.31604868,0.5446182,3
0.1194574,-0.36591405,-0.35376486,0.508209,3
0.08888783,-0.24069224,-0.17778349,0.3070836,3
-0.017506782,-0.0058091544,-0.20945907,0.49972203,1
0.054121517,-0.32412106,-0.29630542,0.46624646,3
0.07231218,-0.25650325,-0.16691053,0.3286232,3
-0.009399366,-0.013116788,-0.18888998,0.5061702,1
0.14560771,-0.37837535,-0.38684732,0.5185204,3
0.08178953,-0.22321191,-0.1879795,0.29173446,3
-0.017972294,-0.007283069,-0.16726221,0.5006382,1
0.019973107,-0.2955841,-0.26170757,0.44488463,3
0.07207661,-0.18697424,-0.21012978,0.2572843,3
-0.032870498,0.035292525,-0.2138242,0.45373547,1
0.03528811,-0.2676527,-0.35784155,0.4173164,3
0.04925079,-0.17746106,-0.18866722,0.24108297,3
0.0077264532,0.014453199,-0.27682933,0.4655537,1
-0.0010884479,-0.26932818,-0.2446473,0.41133612,3
0.060113065,-0.21159138,-0.17237529,0.2745084,3
0.018724144,-0.022997493,-0.21071279,0.51159394,1
0.0069078505,-0.27002567,-0.27231473,0.4151702,3
0.062460326,-0.19482072,-0.18393546,0.25291097,3
0.011822745,-0.029656257,-0.19940096,0.5227243,1
0.0008853674,-0.2786451,-0.22245656,0.4213376,3
0.054707266,-0.21250126,-0.1765215,0.2694389,3
-0.019250758,0.00760724,-0.17132333,0.48601773,1
0.0158699,-0.27899426,-0.27551842,0.4224895,3
0.087666266,-0.20605072,-0.23203158,0.25355446,3
0.044825524,-0.050931457,-0.26310873,0.5430919,1
0.018488042,-0.2981422,-0.255918,0.438772,3
0.07421965,-0.24792008,-0.1656787,0.30873054,3
0.027895987,-0.05386493,-0.22089136,0.5550553,1
0.028101325,-0.30559474,-0.25409454,0.4500898,3
0.07768809,-0.2577137,-0.16856241,0.32022944,3
-0.0068469867,-0.03358563,-0.14229879,0.53770256,1
0.024543434,-0.28655723,-0.29840785,0.43371323,3
0.071899556,-0.2623676,-0.17222838,0.32335058,3
0.018423125,-0.054080836,-0.1934714,0.5607079,1
-0.003634967,-0.2678029,-0.23631798,0.41687137,3
0.09233179,-0.28147718,-0.16346878,0.35427472,3
0.039011486,-0.08333412,-0.21511611,0.5952367,1
0.02094157,-0.29479456,-0.26667204,0.4394308,3
0.08307373,-0.2805685,-0.1697545,0.3520881,3
0.043088965,-0.09842518,-0.17872404,0.6208383,1
0.19289514,-0.367887,-0.5067613,0.52642936,3
0.08231353,-0.20928839,-0.20425756,0.27053186,3
-0.03295091,-0.0041493475,-0.17681803,0.5184736,1
0.0005846992,-0.255185,-0.29223508,0.41402647,3
0.04360155,-0.2263599,-0.16600406,0.28862923,3
0.0027989447,-0.031479787,-0.1813274,0.54325813,1
0.005513385,-0.28111282,-0.23354681,0.43455124,3
0.052346364,-0.23200665,-0.17156178,0.29285082,3
-0.014975615,-0.0028823987,-0.20553385,0.51564837,1
-0.009861175,-0.26345623,-0.22450009,0.4201657,3
0.04781864,-0.22696678,-0.17297755,0.28663218,3
-0.024200004,0.0009144023,-0.14149645,0.5112225,1
-0.013103884,-0.24249636,-0.26849446,0.40082055,3
0.14458638,-0.30553845,-0.19701914,0.37262103,3
0.028274767,-0.043245785,-0.24017316,0.5542769,1
0.033828333,-0.29413334,-0.29642662,0.4426897,3
0.6528403,-0.55328476,-0.71653616,0.7066998,3
0.024910897,-0.04131467,-0.26371408,0.5564995,1
0.074889086,-0.31179184,-0.34301734,0.47024056,3
0.45673257,-0.47759196,-0.4293484,0.6538617,3
0.010211907,-0.034867197,-0.20888983,0.55512893,1
0.13503152,-0.3461983,-0.39737618,0.5104707,3
0.27642354,-0.41550022,-0.19502787,0.60689193,3
0.017626368,-0.041149963,-0.22435802,0.56149566,1
0.07495182,-0.32576874,-0.3146065,0.49363598,3
0.2782864,-0.42961964,-0.20722762,0.62244534,3
0.06944051,-0.100358896,-0.31392765,0.63020384,3
0.11966751,-0.35577154,-0.35811505,0.5262245,3
0.16904363,-0.40300876,-0.1491385,0.5976794,3
0.029342756,-0.08424765,-0.1764958,0.62345785,1
0.15717313,-0.38414323,-0.39360017,0.5591592,3
0.18408236,-0.4122331,-0.16015945,0.61519206,3
0.033784345,-0.09035814,-0.23460177,0.6269605,1
0.18714118,-0.38900623,-0.47082347,0.5775598,3
0.2362976,-0.42743778,-0.18775794,0.64724404,3
0.0037486777,-0.05316996,-0.19852537,0.59099555,1
0.124478675,-0.29962412,-0.4926501,0.49506003,3
0.31548855,-0.464399,-0.2361764,0.7110247,3
-0.009574231,-0.043405674,-0.12493597,0.5841091,1
0.043517172,-0.29067287,-0.30722082,0.47547448,3
0.319856,-0.48205188,-0.28816065,0.75777614,3
0.020000227,-0.074673675,-0.13957146,0.6220095,1
0.06444133,-0.310841,-0.3284288,0.49621427,3
0.23774016,-0.45589837,-0.32178771,0.76572746,3
0.022589363,-0.08313236,-0.15840958,0.6353828,1
0.081528716,-0.33239636,-0.34451455,0.5176324,3
0.26678517,-0.47632957,-0.36476317,0.8083836,3
0.060757212,-0.124357626,-0.26228297,0.67889297,3
0.1515826,-0.2633112,-0.673928,0.47410285,3
0.30543062,-0.48195383,-0.663886,0.863001,3
0.06730052,-0.13868901,-0.30584797,0.70388305,3
0.0904276,-0.26834062,-0.45234126,0.45376655,3
-0.034269758,-0.295908,-0.35030678,0.6710509,3
0.05792653,-0.13531679,-0.3032401,0.7037103,3
-0.042195372,-0.21960571,-0.2596506,0.4080917,3
-0.108803555,-0.23684071,-0.15666583,0.6038979,3
0.047346026,-0.13080136,-0.16753368,0.7091078,1
-0.052670214,-0.20418376,-0.22301665,0.39617664,3
-0.12515667,-0.24580397,-0.20162761,0.6124238,3
0.05211381,-0.1403807,-0.17191073,0.7231227,1
-0.03279532,-0.21612138,-0.25350824,0.40415108,3
-0.1454095,-0.18336208,-0.20394437,0.55929095,3
0.05594065,-0.14847776,-0.23423226,0.73143524,3
-0.041674472,-0.2078942,-0.23438244,0.39718184,3
-0.14620776,-0.1634514,-0.11626929,0.54594237,1
0.027440012,-0.115544125,-0.23603052,0.6946439,1
-0.04805235,-0.193791,-0.23503765,0.38326997,3
-0.15461674,-0.16384767,-0.099204734,0.5528729,1
-0.009869594,-0.01831787,-0.34870613,0.58544505,1
-0.036713712,-0.21454108,-0.23217201,0.39729452,3
-0.1629303,-0.16460954,-0.102763206,0.55723363,1
-0.021313578,-2.9444695e-05,-0.24713194,0.56847113,1
-0.047268808,-0.18955128,-0.25107092,0.37605157,3
-0.17203239,-0.1341694,-0.13522395,0.52489686,1
-0.0060666054,0.0010570623,-0.29090384,0.5620335,1
0.092029534,-0.2893518,-0.3871518,0.46372288,3
-0.17569754,-0.13212514,-0.11133061,0.5203498,1
-0.023416936,0.01611197,-0.22454903,0.55160606,1
0.26881897,-0.3351026,-0.73766834,0.5456742,3
-0.17981741,-0.15304491,-0.08779084,0.5427706,1
0.021207102,-0.041202325,-0.2292268,0.6085326,1
0.269972,-0.38547134,-0.631405,0.5942802,3
-0.18576688,-0.063512474,-0.2194493,0.4454166,1
-0.031052537,0.036837798,-0.2615581,0.5290037,1
0.15056339,-0.32957786,-0.4620402,0.5290044,3
-0.19151124,-0.09512716,-0.09414049,0.47680175,1
-0.004023798,0.008910317,-0.21538377,0.5578273,1
0.17347085,-0.35711032,-0.4610045,0.56181145,3
-0.18798165,-0.07517833,-0.11022797,0.45420656,1
-0.027185205,0.04099944,-0.22065453,0.5261367,1
0.11096477,-0.33298826,-0.385455,0.53646934,3
-0.19412792,-0.045215722,-0.16862614,0.4130414,1
-0.023508213,0.06636189,-0.27222288,0.4930719,1
0.04505627,-0.2341182,-0.39578557,0.45143226,3
-0.19524036,-0.03085135,-0.13154243,0.39239752,1
-0.08100225,0.09693669,-0.15575092,0.4705197,1
0.008901037,-0.22218068,-0.33362082,0.42763662,3
-0.20123884,0.008780222,-0.2011251,0.33456233,1
-0.050498925,0.124807745,-0.25807664,0.42715147,1
-0.04500152,-0.1356387,-0.36734655,0.3534357,3
-0.20470014,0.022761967,-0.24719822,0.2926949,1
-0.0046774074,0.118014604,-0.35726857,0.4174561,1
-0.00095811486,-0.17496634,-0.37545875,0.3662504,3
-0.2077986,0.048801664,-0.2962789,0.2487998,1
-0.0021342635,0.11951399,-0.30987725,0.4156645,1
-0.05746634,-0.1544881,-0.27359948,0.35531482,3
-0.20621032,0.06958364,-0.2716074,0.20929518,1
-0.037961796,0.14899394,-0.26201937,0.38744062,1
-0.07026168,-0.14074883,-0.26389545,0.33893767,3
-0.20260715,0.07887164,-0.22942045,0.17770153,1
-0.019268248,0.17255953,-0.3375463,0.3507744,1
0.040891327,-0.19848853,-0.39665002,0.38341352,3
-0.19291404,0.069653004,-0.15236907,0.1702758,1
0.00040680915,0.18141635,-0.38076115,0.32908162,1
-0.052360676,-0.15799992,-0.2629598,0.35091606,3
-0.18537967,0.06173372,-0.16673896,0.15906905,1
0.0639602,0.16313674,-0.5856029,0.332492,3
-0.043564864,-0.16572067,-0.26961687,0.35480836,3
-0.16736987,0.067591265,-0.1701552,0.1386044,1
0.0345608,0.15650013,-0.32698283,0.34010044,1
-0.0621994,-0.13724773,-0.24477401,0.33029044,3
-0.16111955,0.08572695,-0.2870061,0.0975405,1
0.038495243,0.18015274,-0.4772727,0.30648166,1
0.07537574,-0.21767202,-0.41875726,0.3986063,3
-0.15697572,0.0757754,-0.1944997,0.086538106,1
0.049880974,0.16007097,-0.34240788,0.32011893,1
-0.051442042,-0.14320278,-0.27595353,0.3324711,3
-0.1667356,0.06307906,-0.17078634,0.07927354,1
0.037867323,0.17428784,-0.3383861,0.30453283,1
-0.04118734,-0.117674366,-0.34927976,0.3042631,3
0.07299825,-0.036830258,-0.5650809,0.12704553,3
0.1451717,0.12467097,-0.6477441,0.35949495,3
-0.06974908,-0.123184845,-0.33224815,0.29429972,3
-0.062016718,0.0055477843,-0.19111057,0.107038066,3
0.039827637,0.18008755,-0.30176216,0.28753623,1
-0.0620954,-0.111053824,-0.27831978,0.28803518,3
-0.03516225,-0.043119047,-0.18352598,0.1509951,3
0.07068568,0.15273802,-0.35020322,0.31390208,1
0.15889731,-0.2776382,-0.4517163,0.448133,3
0.06608652,-0.081237,-0.25503963,0.18650424,3
0.1040288,0.101137444,-0.38583574,0.37739763,1
0.2572896,-0.35072878,-0.57989496,0.5503478,3
-0.009563949,-0.06632607,-0.17542735,0.16254756,3
0.10985818,0.085245386,-0.29776436,0.39668974,1
0.21082032,-0.34266454,-0.48966026,0.54839814,3
0.011756107,-0.0404787,-0.21564746,0.13727142,3
0.054303847,0.13185927,-0.21897978,0.34524482,1
0.11669386,-0.30006513,-0.3657958,0.50710016,3
0.05226253,-0.045419306,-0.25740498,0.13066524,3
0.102391906,0.09453383,-0.29258454,0.38216722,1
0.1265015,-0.31487554,-0.3782457,0.52375025,3
0.013975643,-0.049713373,-0.19842002,0.12578817,3
0.07129242,0.11623286,-0.29291958,0.35467172,1
0.019773126,-0.24616882,-0.28764093,0.4566748,3
0.04551456,-0.09306131,-0.17594187,0.16684051,3
0.14538792,0.04460508,-0.263147,0.44408846,1
0.10356995,-0.30961087,-0.339732,0.51776105,3
0.057860754,-0.10335329,-0.1585782,0.17821574,3
0.15166086,0.017458875,-0.24382141,0.48303232,1
0.05792501,-0.24233393,-0.37590808,0.46429372,3
0.1469158,-0.1610734,-0.1998464,0.24441734,3
0.14191279,0.010603655,-0.20845647,0.49368444,1
-0.0136215985,-0.23610725,-0.2375685,0.44651017,3
0.166879,-0.17488527,-0.20120096,0.26751092,3
0.08356122,0.052753095,-0.25742915,0.44278058,1
0.031293213,-0.24481581,-0.31443554,0.4619925,3
0.19921103,-0.19920988,-0.19294767,0.30777502,3
0.06469203,0.072839946,-0.2819717,0.4146615,1
-0.02906822,-0.21277754,-0.2508849,0.42875507,3
0.19970393,-0.22888502,-0.15591417,0.35745624,3
0.07127064,0.0758339,-0.38887987,0.40386856,1
-0.009090662,-0.18413524,-0.35328895,0.40097782,3
0.1848296,-0.2114394,-0.17342229,0.33684197,3
0.07046785,0.07114649,-0.23421454,0.41123098,1
0.023205042,-0.23546432,-0.3071227,0.44280857,3
0.25035915,-0.2630771,-0.20467997,0.39811936,3
0.12325335,0.0038835555,-0.3525036,0.5002193,3
0.056672923,-0.23373614,-0.3741045,0.45506424,3
0.17412108,-0.25262213,-0.12685901,0.39988872,3
0.10085287,0.006602276,-0.2882878,0.49806553,1
-0.027449824,-0.21744365,-0.23602854,0.43623492,3
0.22989914,-0.23362087,-0.2567884,0.3820777,3
0.11293598,-0.025157653,-0.407669,0.54388493,3
0.07777748,-0.26699576,-0.38047838,0.48539305,3
0.13478318,-0.23466595,-0.14060634,0.36917505,3
0.064938985,0.03039037,-0.32686588,0.46797565,1
-0.0031186491,-0.24889101,-0.23631316,0.46831927,3
0.07918114,-0.20044915,-0.12796345,0.3368651,3
0.03255426,0.059011694,-0.24294285,0.43924186,1
-0.050015897,-0.20212248,-0.2091446,0.43128973,3
0.06483149,-0.20459206,-0.124367245,0.33123875,3
0.015038833,0.08485995,-0.24672808,0.40876016,1
-0.056684025,-0.19491988,-0.2080516,0.42440072,3
0.11480092,-0.24227719,-0.15144588,0.37765437,3
0.076450996,0.028041419,-0.32220018,0.46719754,1
-0.0053563043,-0.2284637,-0.2738768,0.45209056,3
0.06953441,-0.22990769,-0.11831966,0.36928105,3
0.031326286,0.055480126,-0.2353704,0.44234478,1
-0.026695073,-0.22689414,-0.24291056,0.45132917,3
0.1893619,-0.29712448,-0.16212523,0.46022522,3
0.11595351,-0.026272321,-0.4438464,0.5441318,3
0.05242014,-0.24347964,-0.35899627,0.47573116,3
0.08283847,-0.25950554,-0.1097689,0.4221251,3
0.05669885,0.00079424307,-0.20589821,0.5159411,1
0.072235964,-0.277439,-0.33990753,0.5075089,3
0.05782249,-0.19588293,-0.15172175,0.36460084,3
0.01353582,0.043541852,-0.24314308,0.46634832,1
0.071618445,-0.2574744,-0.3702637,0.49864754,3
0.014180377,-0.2029543,-0.11071865,0.3626281,3
0.022239923,0.037636716,-0.16183858,0.47272345,1
-0.018996265,-0.24685094,-0.22105211,0.4787365,3
0.00091513246,-0.21189697,-0.10316682,0.37413642,3
0.022714645,0.038239013,-0.22546463,0.47030655,1
0.038522817,-0.27316657,-0.3001047,0.5085981,3
0.026452877,-0.23269105,-0.09880831,0.40263712,3
0.025732286,0.038685355,-0.24058327,0.46762267,1
-0.027054083,-0.19562468,-0.27954686,0.4326609,3
0.0035892725,-0.18891343,-0.12665561,0.3655323,3
0.0006568432,0.055119533,-0.15708046,0.45268375,1
-0.07366652,-0.1735368,-0.21371548,0.4166738,3
-0.00865382,-0.18882994,-0.11556074,0.36428052,3
0.04090315,0.011221942,-0.19637714,0.500504,1
-0.04742846,-0.20953679,-0.21163356,0.4508079,3
-0.0031979978,-0.1970401,-0.10953328,0.3735095,3
0.052267864,-0.010382377,-0.24419491,0.5293516,1
0.04151848,-0.26100716,-0.3038382,0.4995475,3
-0.008644193,-0.17166194,-0.135524,0.3507989,3
0.035672463,-0.0049424246,-0.18799672,0.52922624,1
-0.06813306,-0.18796414,-0.20359077,0.43523157,3
0.023693815,-0.19133167,-0.14401582,0.36831275,3
0.06591817,-0.040593803,-0.2516952,0.5684284,1
-0.07233662,-0.16288126,-0.24892817,0.41102338,3
0.20445034,-0.2829844,-0.25494778,0.46294823,3
0.04925263,-0.03901833,-0.19286999,0.5755352,1
-0.07591728,-0.1591943,-0.24238892,0.4059109,3
0.019621305,-0.20793957,-0.13250878,0.40104428,3
0.020543732,-0.006602373,-0.2558083,0.5370654,1
-0.04806722,-0.14507546,-0.3440864,0.3857116,3
-0.01957018,-0.1974273,-0.1145972,0.3863205,3
0.02126494,-0.011592027,-0.16659896,0.5462034,1
-0.06785174,-0.101009324,-0.4114396,0.33638376,3
-0.013699353,-0.20559183,-0.111313365,0.39839798,3
0.08325579,-0.06867891,-0.39099938,0.6112591,3
-0.09253367,-0.101515144,-0.29850996,0.342747,3
0.042570367,-0.24745147,-0.12033766,0.4439409,3
0.061590903,-0.07418198,-0.22369027,0.6264789,1
-0.03162363,-0.15306662,-0.33164313,0.38031846,3
0.053335153,-0.25298786,-0.13451238,0.4565394,3
0.038648665,-0.067087464,-0.20641693,0.6247366,1
0.025318421,-0.20531897,-0.3399012,0.42873278,3
0.17852822,-0.29518083,-0.3059187,0.5040922,3
0.03426686,-0.068887785,-0.17514358,0.63282263,1
-0.022220429,-0.14920053,-0.37556645,0.3827051,3
0.023955062,-0.16921264,-0.2520747,0.37204826,3
0.030586846,-0.0707604,-0.21340375,0.6336149,1
-0.039949138,-0.1743506,-0.2613868,0.40235114,3
-0.07391275,-0.13839576,-0.12768757,0.34503943,3
-0.026529923,-0.012572397,-0.16992208,0.5779981,1
-0.056179717,-0.16825111,-0.23154354,0.39951044,3
-0.085921355,-0.13913958,-0.11825715,0.3408227,3
-0.020778209,-0.0128251165,-0.15535066,0.5766535,1
0.07128508,-0.23819321,-0.37997365,0.46807954,3
-0.08002506,-0.117341295,-0.14664423,0.31988674,3
-0.01869351,-0.0031324439,-0.18890414,0.56751,1
0.19613159,-0.29771084,-0.59760636,0.5471923,3
-0.07189831,-0.14930877,-0.11890466,0.34406048,3
0.0061627403,-0.010162305,-0.2652011,0.56714684,1
0.09775453,-0.20958044,-0.628417,0.45900846,3
-0.05829037,-0.12129991,-0.15214364,0.32017067,3
-0.022833046,0.03269692,-0.24212386,0.52462006,1
0.19932905,-0.2428255,-0.810965,0.4948122,3
-0.084747486,-0.059950806,-0.24522746,0.2500923,3
-0.0024373904,0.059605014,-0.38805348,0.4829872,1
0.10010434,-0.21954969,-0.51089674,0.4577368,3
-0.10501209,-0.010576032,-0.26269725,0.18904482,3
-0.012666911,0.09994882,-0.3934865,0.43586323,1
0.006487936,-0.16950211,-0.39289492,0.40746963,3
-0.09113336,-0.032416135,-0.19411926,0.19423869,3
0.0317178,0.068965346,-0.43045616,0.4569529,3
0.018747486,-0.16039754,-0.4379344,0.39331713,3
-0.1151126,-0.022152495,-0.17270005,0.17832738,3
-0.025048885,0.10699281,-0.258079,0.4294891,1
0.13095918,-0.23571315,-0.5055025,0.47171557,3
-0.11468725,-0.038656026,-0.15295953,0.17847736,3
0.025260173,0.047976602,-0.25721186,0.48520088,1
-8.029491e-05,-0.18725945,-0.32231128,0.42516303,3
-0.08916706,-0.066258565,-0.14303279,0.19714412,3
-0.01229503,0.08297652,-0.22711326,0.4547564,1
0.06088821,-0.23570219,-0.34748468,0.47442174,3
-0.088652894,-0.05133962,-0.16131558,0.17779139,3
-0.026249632,0.1174123,-0.23691499,0.41421393,1
-0.06107805,-0.1680914,-0.22533473,0.41128397,3
-0.06419422,-0.050065614,-0.18778645,0.1731161,3
