日期,2317_成交股數,2330_成交股數,2454_成交股數,2317_成交金額,2330_成交金額,2454_成交金額,2317_開盤價,2330_開盤價,2454_開盤價,2317_最高價,2330_最高價,2454_最高價,2317_最低價,2330_最低價,2454_最低價,2317_收盤價,2330_收盤價,2454_收盤價,2317_漲跌價差,2330_漲跌價差,2454_漲跌價差,2317_成交筆數,2330_成交筆數,2454_成交筆數,2317_SMA_5,2330_SMA_5,2454_SMA_5,2317_SMA_20,2330_SMA_20,2454_SMA_20,2317_SMA_60,2330_SMA_60,2454_SMA_60,2317_SMA_50,2330_SMA_50,2454_SMA_50,2317_SMA_200,2330_SMA_200,2454_SMA_200,2317_EMA_5,2330_EMA_5,2454_EMA_5,2317_EMA_20,2330_EMA_20,2454_EMA_20,2317_RSI,2330_RSI,2454_RSI,2317_MACD,2330_MACD,2454_MACD,2317_MACD_signal,2330_MACD_signal,2454_MACD_signal,2317_MACD_hist,2330_MACD_hist,2454_MACD_hist,2317_Support_Level,2330_Support_Level,2454_Support_Level,2317_Resistance_Level,2330_Resistance_Level,2454_Resistance_Level
2011-04-28,36254097,83614038,6096541,3922368476,6125682340,1936412915,109,73.4,321,109.5,73.7,323.5,107,72.9,314,109,73,314.5,0,0.7,-6,11239,17830,4508,108.7,71.36,312.9,107.2,70.775,330.275,110.866666666667,71.25,342.483333333333,109.07,70.668,335.91,115.9025,66.338,401.2025,108.582604214682,71.623426541894,314.982036719663,107.702680075474,70.730567124815,325.610027775713,52.7281946846599,61.3597058456815,40.1679957403949,0.042310666022274,0.217325995870013,-8.82527896465075,-0.454711984515686,-0.071413753665158,-7.45483036902076,0.49702265053796,0.288739749535171,-1.37044859562999,107.2,66.338,330.275,115.9025,70.775,401.2025
2011-04-29,15940074,93588212,5942030,1716884901,6882965276,1879101110,108,73.7,314,108.5,73.9,321,107,72.9,311,108.5,73.2,316.5,-0.5,0.2,2,6909,17949,4293,108.5,71.82,314,107.4,70.92,329.325,110.741666666667,71.215,341.191666666667,108.94,70.682,335.21,115.8425,66.402,400.4275,108.555069476454,72.1489510279293,315.488024479775,107.778615306381,70.965751208166,324.742406082788,51.4535444157412,62.110080034597,41.704212355185,0.087053095606009,0.382926751378164,-8.45716010890232,-0.346358968491347,0.019454347343506,-7.65529631699707,0.433412064097356,0.363472404034658,-0.801863791905243,107.4,66.402,329.325,115.8425,70.92,400.4275
2011-05-03,29005891,81669099,16696637,3086971956,6066179700,5524776438,108,73.9,322.5,108,74.8,338.5,105,73.6,321,106,74.6,337.5,-2.5,1.4,21,9129,19824,11731,108.2,72.68,320.4,107.55,71.12,329.3,110.566666666667,71.2083333333333,340.216666666667,108.76,70.732,335,115.7675,66.476,399.775,107.70337965097,72.9659673519529,322.825349653184,107.60922337244,71.3118701407216,325.957415027284,45.5273583945025,66.9485757932096,54.8210471778193,-0.078314551821038,0.61998800710245,-6.39715633178997,-0.292750085157285,0.139561079295295,-7.40366831995565,0.214435533336248,0.480426927807155,1.00651198816568,107.55,66.476,329.3,115.7675,71.12,399.775
2011-05-04,17273510,46678225,11975204,1824142060,3433260073,4123452676,106.5,74.4,343,106.5,74.4,347,105,73,340,106,73.8,344,0,-0.8,6.5,6957,10039,8189,107.7,73.38,326.6,107.55,71.275,329.35,110.325,71.195,339.266666666667,108.58,70.758,335.1,115.6975,66.547,399.1825,107.13558643398,73.2439782346353,329.883566435456,107.455964003636,71.5488348892243,327.675756453257,45.5273583945025,62.0708122857041,57.973130315845,-0.206983625425465,0.734836705950812,-4.19177267357611,-0.275596793210921,0.258616204626398,-6.76128919067974,0.068613167785456,0.476220501324414,2.56951651710363,107.55,66.547,329.35,115.6975,71.275,399.1825
2011-05-05,19918193,45484174,12781382,2137093704,3378326290,4425207700,106,74,347,108.5,74.8,348.5,105,73.6,340.5,108,74.8,347.5,2,1,3.5,7882,11504,6462,107.5,73.88,332,107.475,71.37,329.25,110.058333333333,71.1883333333333,338.291666666667,108.41,70.794,335.19,115.62,66.619,398.545,107.42372428932,73.7626521564235,335.755710956971,107.507776955671,71.8584696616791,329.563779648185,50.7863766432756,65.4585846645352,59.607323901118,-0.1458897813785,0.896215752559058,-2.13693621573248,-0.249655390844437,0.38613611421293,-5.83641859569029,0.103765609465937,0.510079638346128,3.69948237995782,107.475,66.619,329.25,115.62,71.37,398.545
2011-05-06,21006739,54111533,7285408,2256601033,4059218987,2511360484,108,75,347.5,108.5,75.6,347.5,106.5,74.4,341.5,107.5,75,347.5,-0.5,0.2,0,7033,14830,5259,107.2,74.28,338.6,107.375,71.48,329.075,109.766666666667,71.1666666666667,337.483333333333,108.28,70.826,335.36,115.5425,66.6925,397.9675,107.449149526213,74.1751014376157,339.670473971314,107.507036293226,72.1576630272335,331.271991110263,49.4997459621427,66.1105431883582,59.607323901118,-0.136247712323154,1.02839345856199,-0.50266906254177,-0.22697385514018,0.514587583082743,-4.76966868906059,0.090726142817026,0.51380587547925,4.26699962651882,107.375,66.6925,329.075,115.5425,71.48,397.9675
2011-05-09,19464802,64708117,16802416,2114876451,4897105327,6009593760,108.5,75.6,348.5,109,76.1,362.5,107.5,75.2,348,109,75.5,360,1.5,0.5,12.5,7928,11734,12050,107.3,74.74,347.3,107.45,71.61,329.575,109.508333333333,71.1666666666667,337.341666666667,108.23,70.886,335.93,115.485,66.7705,397.4225,107.966099684142,74.6167342917438,346.446982647543,107.649223312919,72.4759808341636,334.007991956904,53.3204164616669,67.7494047374794,65.2105189866375,-0.007482584575243,1.16011794664335,1.78061909522916,-0.183075601027193,0.643693655794865,-3.45961113220264,0.17559301645195,0.516424290848488,5.2402302274318,107.45,66.7705,329.575,115.485,71.61,397.4225
2011-05-10,12959150,43355853,6611992,1412575220,3237316122,2344085626,109.5,75.6,358,109.5,75.6,358,108.5,74.4,352.5,109,74.4,352.5,0,-1.1,-7.5,5718,9744,5325,107.9,74.7,350.3,107.45,71.775,329.5,109.325,71.1766666666667,337.458333333333,108.21,70.954,336.3,115.435,66.837,396.865,108.310733122761,74.5444895278292,348.464655098362,107.777868711689,72.6592207547195,335.769135580056,53.3204164616669,60.7850368179758,59.8463016265549,0.093487046390493,1.1623508880559,2.95093751974792,-0.127763071543656,0.747425102247072,-2.17750140181253,0.221250117934149,0.414925785808826,5.12843892156045,107.45,66.837,329.5,115.435,71.775,396.865
2011-05-11,22954773,43256281,6421282,2524558530,3243205073,2269886200,110,75.3,354,110.5,75.3,358.5,109.5,74.6,350,110.5,75,350,1.5,0.6,-2.5,12745,8555,4655,108.8,74.94,351.5,107.7,72.02,329.7,109.183333333333,71.2266666666667,337.4,108.24,71.044,336.62,115.39,66.9045,396.275,109.040488748508,74.6963263518861,348.976436732241,108.037119310575,72.8821521114129,337.124456001003,57.0858573123865,63.0181372406502,58.1297740910208,0.291187047330695,1.19871742747534,3.6347945472798,-0.043973047768786,0.837683567292726,-1.01504221199406,0.33516009509948,0.361033860182618,4.64983675927386,107.7,66.9045,329.7,115.39,72.02,396.275
2011-05-12,19350381,59055772,5291815,2110340790,4439548659,1858372127,110,74.2,348,110,76,354,108.5,74.1,347.5,109,75.7,352.5,-1.5,0.7,2.5,5513,13621,3492,109,75.12,352.5,107.825,72.27,329.95,109.066666666667,71.2983333333333,337.525,108.24,71.148,336.99,115.34,66.974,395.7275,109.026992499005,75.0308842345908,350.150957821494,108.128822233378,73.1505185769926,338.588793524717,52.5231336226175,65.4873909087081,59.3843348821394,0.323103719892614,1.26938958881564,4.32858800705799,0.029442305763494,0.924024771597309,0.053683831816348,0.29366141412912,0.345364817218332,4.27490417524164,107.825,66.974,329.95,115.34,72.27,395.7275
2011-05-13,16154387,40118462,8615163,1758364296,3043904778,3060491039,109.5,76,352,110,76.1,362,108,75.5,349,108.5,75.9,352.5,-0.5,0.2,0,6381,9913,6516,109.2,75.3,353.5,107.825,72.575,330.625,108.925,71.355,337.6,108.13,71.238,337.48,115.2875,67.0435,395.225,108.85132833267,75.3205894897272,350.933971880996,108.164172496866,73.4123739506123,339.913670331887,51.058178280142,66.1821583378414,59.3843348821394,0.304541526373981,1.32624795352596,4.82282974327103,0.084462149885592,1.00446940798304,1.00751301410728,0.220079376488389,0.321778545542924,3.81531672916374,107.825,67.0435,330.625,115.2875,72.575,395.225
2011-05-16,21554472,34105848,5443483,2295596032,2560369491,1907544823,107.5,75.9,355,108,75.9,357,106,74.7,345.5,106,74.9,345.5,-2.5,-1,-7,8122,6607,4203,108.6,75.18,350.6,107.875,72.86,331.1,108.775,71.395,337.5,108.01,71.328,337.48,115.1925,67.104,394.6025,107.900885555113,75.1803929931515,349.122647920664,107.958060830497,73.5540526219826,340.44570172885,44.3912495219533,59.7098079529044,54.1185848836817,0.087097739128623,1.27590908880013,4.596690593657,0.084989267734198,1.05875734414646,1.72534853001723,0.002108471394425,0.217151744653675,2.87134206363977,107.875,67.104,331.1,115.1925,72.86,394.6025
2011-05-17,28997288,41402144,11973668,3031538802,3119333671,4047471688,106,74.6,342,106,76,344.5,104,74.6,334.5,104,75.6,334.5,-2,0.7,-11,13960,10167,8620,107.6,75.42,347,107.825,73.19,331.825,108.591666666667,71.4533333333333,337.275,107.82,71.424,337.36,115.0675,67.169,393.875,106.600590370076,75.3202619954343,344.248431947109,107.581102656164,73.7489047532223,339.879444421341,39.9024079881212,62.4761816227583,47.0571453309017,-0.243800928817208,1.277769988644,3.48963923035654,0.019231228423917,1.10255987304597,2.07820667008509,-0.263032157241125,0.175210115598029,1.41143256027145,107.82,67.169,331.825,115.0675,73.19,393.875
